school_id_a,school_id_b,confidence
4629,6164,52.74725274725275
4630,74015,50.79365079365079
4631,74249,50.0
4632,71131,45.54455445544554
4633,34332,41.666666666666664
4634,34332,40.0
4635,1607,43.47826086956522
4636,13716,43.18181818181818
4637,6356,48.10126582278481
4638,61033,48.35164835164834
4639,72504,53.84615384615385
4640,74249,49.523809523809526
4641,74249,61.1764705882353
4642,74249,57.425742574257434
4643,33135,45.614035087719294
4644,72512,53.21100917431192
4645,61033,48.421052631578945
4646,62422,54.23728813559322
4647,34332,41.12149532710281
4648,3470,47.31182795698925
4649,34373,52.3076923076923
4650,3466,55.42168674698795
4651,16694,43.90243902439024
4652,71244,58.490566037735846
4653,15429,44.44444444444444
4654,42468,45.333333333333336
4659,6356,65.06024096385542
4660,12539,63.29113924050633
4661,17185,45.714285714285715
4662,3470,35.59322033898306
4663,42081,65.71428571428571
4664,1183,40.0
4665,6356,65.0
4666,61389,56.41025641025641
4668,74249,47.36842105263158
4669,35304,47.706422018348626
4670,33247,54.0
4671,72504,53.333333333333336
4672,51777,45.97701149425287
4673,5768,50.66666666666666
4677,43331,55.81395348837209
4678,41667,45.945945945945944
4679,74249,50.526315789473685
4681,43331,48.57142857142858
4682,17438,41.17647058823529
4683,15158,40.0
4684,42146,62.857142857142854
4685,35816,42.666666666666664
4686,35304,47.16981132075472
4687,7250,65.0
4690,71662,54.90196078431373
4693,34886,48.0
4694,32803,47.61904761904761
4695,35816,45.09803921568627
4696,71611,63.41463414634146
4697,35720,42.50000000000001
4701,32946,45.714285714285715
4703,17185,42.990654205607484
4704,51777,45.56962025316456
4705,31683,58.53658536585367
4706,33135,46.15384615384615
4707,31900,51.35135135135135
4708,31900,47.82608695652174
4710,36656,44.64285714285714
4711,35304,47.706422018348626
4712,74015,48.78048780487805
4713,74015,48.35164835164834
4716,4382,55.91397849462365
4722,74249,46.95652173913043
4723,14100,43.24324324324324
4724,55365,38.65546218487395
4727,36533,47.05882352941176
4728,31900,51.21951219512195
4729,24818,64.51612903225806
4730,74249,58.58585858585859
4731,74249,46.4
4732,35304,52.27272727272727
4734,41486,56.790123456790134
4739,11842,45.45454545454546
4740,13853,48.0
4742,72504,55.263157894736835
4743,74249,50.90909090909091
4744,35720,39.473684210526315
4745,3470,46.808510638297875
4746,35078,40.0
4747,22883,58.42696629213483
4748,24338,66.66666666666667
4749,35259,41.9047619047619
4750,33535,54.117647058823536
4755,35304,55.172413793103445
4756,33693,48.71794871794872
4757,33889,41.860465116279066
4759,465,64.93506493506493
4760,41058,42.22222222222223
4761,36811,47.887323943661976
4763,35208,46.666666666666664
4764,33148,49.43820224719101
4767,71662,51.85185185185186
4768,33247,47.22222222222222
4769,33247,56.790123456790134
4772,34886,50.0
4773,51982,43.47826086956522
4774,35208,48.484848484848484
4777,42559,43.37349397590361
4778,33247,42.42424242424242
4780,72504,49.43820224719101
4781,72504,53.012048192771076
4783,51777,46.34146341463414
4784,53543,49.122807017543856
4785,42499,57.971014492753625
4786,35304,50.48543689320388
4787,37777,52.94117647058824
4788,55796,46.808510638297875
4789,54530,57.14285714285714
4790,43503,46.753246753246756
4791,74249,45.16129032258065
4793,41629,53.06122448979591
4796,36518,50.0
4799,35304,51.48514851485149
4802,42499,58.82352941176471
4806,4232,39.583333333333336
4807,72504,50.0
4808,43537,43.90243902439024
4809,35304,53.48837209302326
4810,71608,50.0
4812,35304,54.94505494505495
4817,21269,65.97938144329896
4818,435,50.0
4819,11600,39.02439024390244
4820,5686,44.18604651162791
4821,71662,54.36893203883495
4822,71662,46.753246753246756
4824,73714,49.056603773584904
4825,35211,45.833333333333336
4826,35304,44.628099173553714
4827,74249,48.5981308411215
4828,33511,44.680851063829785
4829,35486,47.05882352941176
4830,72504,51.28205128205128
4831,33820,43.333333333333336
4832,42146,59.45945945945945
4833,43331,56.17977528089888
4834,5686,44.99999999999999
4835,71655,50.70422535211267
4836,11298,45.45454545454546
4837,35816,43.83561643835616
4838,31900,53.333333333333336
4840,34733,47.916666666666664
4842,4232,38.26086956521739
4849,7566,49.504950495049506
4850,53614,40.816326530612244
4851,41639,46.875
4852,41639,52.63157894736843
4854,23691,44.75524475524476
4855,51777,55.88235294117647
4856,5560,37.16814159292036
4857,35304,51.06382978723405
4858,37354,47.82608695652174
4859,44225,48.14814814814815
4860,16597,45.833333333333336
4861,1872,45.28301886792453
4862,11108,47.82608695652174
4863,35304,42.990654205607484
4864,42230,40.70796460176991
4865,3950,43.75
4866,35720,49.350649350649356
4867,24818,68.18181818181819
4868,4391,44.230769230769226
4869,42637,56.81818181818181
4870,5765,57.89473684210527
4871,73517,58.82352941176471
4872,25128,56.25
4874,12423,52.17391304347826
4875,15324,45.833333333333336
4876,73517,54.16666666666667
4877,74249,59.183673469387756
4878,74249,50.42016806722689
4882,12520,53.93258426966292
4884,21853,51.48514851485149
4886,41877,54.54545454545454
4887,31900,55.00000000000001
4888,35304,52.63157894736843
4889,33148,57.14285714285714
4893,36097,46.15384615384615
4896,11855,43.07692307692308
4897,12520,42.00000000000001
4898,16607,50.74626865671642
4899,4591,67.6923076923077
4900,74299,52.63157894736843
4901,72699,44.11764705882353
4903,73292,53.84615384615385
4904,34043,43.47826086956522
4905,33148,55.55555555555556
4906,1647,48.0
4907,73517,52.0
4908,71261,50.46728971962617
4909,43964,48.10126582278481
4911,73337,52.459016393442624
4912,71662,47.36842105263158
4913,71662,60.0
4916,32666,58.22784810126582
4918,41997,44.99999999999999
4919,33148,60.75949367088608
4920,33275,46.42857142857143
4922,36169,45.378151260504204
4923,11764,45.652173913043484
4924,12520,51.92307692307692
4925,35304,50.0
4926,41451,53.608247422680414
4927,41362,46.753246753246756
4928,71261,49.48453608247423
4929,11138,41.17647058823529
4931,31900,54.54545454545454
4932,2229,57.14285714285714
4933,34886,43.80952380952381
4934,31900,51.21951219512195
4936,3470,43.24324324324324
4937,379,51.162790697674424
4938,37419,55.263157894736835
4939,35304,49.01960784313726
4940,35304,51.02040816326531
4941,42559,61.53846153846154
4942,3470,46.0
4943,34006,36.92307692307693
4944,3470,46.808510638297875
4945,35304,44.8
4946,37651,48.275862068965516
4947,21853,62.857142857142854
4948,33148,55.55555555555556
4950,4863,42.307692307692314
4951,24598,49.122807017543856
4952,33148,58.97435897435898
4953,32868,50.0
4954,35304,43.69747899159664
4955,36533,49.54128440366973
4956,4333,44.705882352941174
4957,33149,50.0
4958,41451,42.622950819672134
4959,42559,46.913580246913575
4960,41084,57.89473684210527
4961,33135,43.333333333333336
4962,51982,44.776119402985074
4964,33693,41.75824175824175
4968,15576,52.459016393442624
4969,73705,51.28205128205128
4972,31606,50.0
4974,1191,53.43511450381679
4975,62170,50.0
4976,17185,42.50000000000001
4977,11665,42.85714285714286
4978,6827,48.19277108433735
4979,36942,45.45454545454546
4981,43813,46.15384615384615
4982,777,50.847457627118644
4983,72512,54.347826086956516
4984,73736,54.90196078431373
4985,72515,62.60869565217391
4986,71244,61.81818181818181
4987,73736,58.18181818181818
4988,12417,51.06382978723405
4989,71688,50.0
4990,3844,46.37681159420289
4994,37554,46.666666666666664
4996,71333,60.86956521739131
4997,73736,64.0
4998,4166,50.70422535211267
4999,3938,47.72727272727273
5000,21379,56.25
5001,23450,52.63157894736843
5002,3851,44.73684210526315
5003,33626,44.44444444444444
5004,71244,59.13043478260869
5005,37461,43.63636363636364
5006,35629,40.0
5009,62789,52.87356321839081
5010,61389,54.117647058823536
5011,63394,48.73949579831933
5012,71648,57.14285714285714
5014,73736,56.00000000000001
5016,32868,53.48837209302326
5017,33279,44.89795918367348
5018,21957,54.83870967741935
5019,63394,50.79365079365079
5020,36032,46.15384615384615
5021,33693,42.22222222222223
5022,33693,37.735849056603776
5023,14564,60.60606060606061
5024,12705,53.2258064516129
5025,72515,55.65217391304348
5026,72512,54.761904761904766
5027,11128,48.275862068965516
5028,36187,46.666666666666664
5029,72512,53.76344086021505
5030,12520,53.93258426966292
5031,11128,45.16129032258065
5032,16302,58.666666666666664
5033,1851,45.833333333333336
5034,16540,45.378151260504204
5035,74240,52.05479452054795
5036,11128,41.93548387096774
5037,33693,38.0
5038,33977,43.37349397590361
5040,12476,46.51162790697675
5041,3844,48.88888888888889
5042,16349,49.43820224719101
5043,11184,46.15384615384615
5044,1318,47.45762711864406
5045,63611,55.28455284552846
5046,32405,38.095238095238095
5049,34332,43.99999999999999
5050,21454,56.00000000000001
5051,4461,59.45945945945945
5052,33693,41.30434782608695
5053,37103,46.51162790697675
5054,11905,49.18032786885246
5055,13294,44.44444444444444
5056,71201,50.0
5057,72549,66.12903225806453
5058,74283,52.63157894736843
5059,3938,47.72727272727273
5060,7180,62.01550387596899
5061,35705,48.88888888888889
5062,16302,55.55555555555556
5063,34332,43.24324324324324
5065,73688,47.887323943661976
5066,7539,52.63157894736843
5067,16986,40.0
5068,73642,52.727272727272734
5069,35629,43.99999999999999
5070,7539,55.263157894736835
5073,3406,58.42696629213483
5074,31049,42.553191489361694
5075,74127,57.57575757575757
5076,7383,55.44554455445545
5077,74276,52.83018867924528
5078,7126,52.459016393442624
5079,37461,46.42857142857143
5080,17047,46.42857142857143
5081,11905,46.51162790697675
5085,6356,60.24096385542168
5086,33279,48.275862068965516
5087,33347,60.86956521739131
5090,72381,50.74626865671642
5093,72512,58.11965811965811
5094,71373,55.263157894736835
5095,4382,52.5
5096,5790,55.04587155963303
5097,55013,56.00000000000001
5102,16287,43.83561643835616
5104,36187,45.36082474226804
5105,16349,37.254901960784316
5106,16153,47.61904761904761
5107,16095,45.90163934426229
5108,17214,46.808510638297875
5109,17414,48.97959183673469
5110,7539,49.411764705882355
5111,23757,58.71559633027523
5114,15325,40.0
5117,12476,55.319148936170215
5118,11128,44.067796610169495
5119,13353,41.860465116279066
5120,13489,41.666666666666664
5121,13826,43.47826086956522
5122,13708,42.307692307692314
5123,7110,53.52112676056338
5124,74127,53.125
5127,1160,50.0
5128,17185,39.252336448598136
5129,16097,44.44444444444444
5130,12476,48.19277108433735
5131,71373,52.63157894736843
5132,71244,56.19834710743802
5133,72621,59.25925925925925
5134,7901,51.61290322580645
5135,72515,57.692307692307686
5136,7126,54.54545454545454
5137,62123,56.00000000000001
5138,6356,60.24096385542168
5139,12520,47.05882352941176
5140,14183,48.97959183673469
5141,12520,46.55172413793104
5142,16894,64.44444444444444
5143,73887,59.45945945945945
5144,12663,50.0
5145,71514,54.23728813559322
5146,7620,60.37735849056604
5147,13719,57.89473684210527
5148,72200,55.73770491803278
5149,12476,53.16455696202531
5150,11128,45.90163934426229
5151,12520,53.608247422680414
5153,72369,56.14035087719298
5154,71260,50.74626865671642
5155,72512,52.33644859813084
5156,72512,56.88073394495412
5157,62789,60.526315789473685
5158,72611,68.04123711340206
5159,12203,46.42857142857143
5160,7539,53.333333333333336
5161,16005,42.85714285714286
5162,3938,44.21052631578948
5163,7898,48.421052631578945
5166,33693,40.44943820224719
5167,7126,50.0
5168,72515,51.96850393700787
5173,33279,44.24778761061947
5174,25128,56.71641791044777
5175,63000,43.99999999999999
5177,63000,50.0
5179,32609,47.916666666666664
5180,35351,57.14285714285714
5181,36169,48.07692307692307
5182,32868,44.859813084112155
5183,37077,46.808510638297875
5184,36465,51.92307692307692
5189,73158,52.17391304347826
5190,34879,51.61290322580645
5191,72573,52.542372881355924
5194,14667,43.63636363636364
5195,61033,48.93617021276596
5196,72365,57.692307692307686
5198,16302,44.73684210526315
5199,12988,47.45762711864406
5200,12520,49.48453608247423
5208,6201,63.41463414634146
5209,74276,55.172413793103445
5210,62377,53.06122448979591
5211,16506,44.827586206896555
5212,62650,53.52112676056338
5213,74127,52.94117647058824
5214,72621,61.81818181818181
5215,72515,63.07692307692307
5216,6201,49.557522123893804
5217,32268,50.0
5218,12476,46.666666666666664
5219,71742,47.887323943661976
5222,37461,51.72413793103448
5227,17185,40.74074074074075
5230,63083,50.40650406504066
5231,71302,58.22784810126582
5233,6201,58.42696629213483
5234,6961,53.191489361702125
5235,6201,54.347826086956516
5236,74127,50.74626865671642
5237,1976,44.99999999999999
5238,15325,35.55555555555555
5241,11000,36.58536585365854
5245,71896,50.74626865671642
5246,74127,48.484848484848484
5250,62978,51.85185185185186
5253,12273,52.17391304347826
5254,6201,49.504950495049506
5255,62032,53.06122448979591
5257,61522,54.94505494505495
5258,12000,53.65853658536586
5259,13092,45.614035087719294
5261,11133,45.45454545454546
5263,7539,56.75675675675676
5264,33889,48.35164835164834
5265,33693,49.31506849315068
5266,651,60.0
5267,6356,61.36363636363637
5271,61389,56.310679611650485
5273,33149,58.82352941176471
5274,12296,62.264150943396224
5275,12422,62.4
5276,74127,46.753246753246756
5278,16302,37.5
5279,7126,49.23076923076923
5280,12520,40.42553191489362
5281,11128,42.25352112676056
5282,11138,43.99999999999999
5283,36561,49.056603773584904
5285,12705,61.68224299065421
5286,33693,48.10126582278481
5288,61522,57.47126436781609
5289,72504,54.32098765432099
5290,71244,54.90196078431373
5291,6356,52.94117647058824
5294,7578,54.117647058823536
5295,7478,52.63157894736843
5296,32868,53.48837209302326
5297,32868,51.764705882352935
5302,11086,50.847457627118644
5303,72200,44.21052631578948
5304,74478,58.82352941176471
5305,72381,52.74725274725275
5306,7126,52.63157894736843
5308,36811,47.05882352941176
5309,12763,60.0
5310,72365,57.692307692307686
5312,7566,58.11965811965811
5313,73736,54.90196078431373
5315,73736,51.85185185185186
5316,32609,48.97959183673469
5317,383,51.546391752577314
5318,32868,47.27272727272728
5319,32868,51.685393258426956
5320,36533,49.46236559139785
5321,72512,58.82352941176471
5322,790,51.685393258426956
5323,71244,55.65217391304348
5324,11128,46.15384615384615
5325,11128,46.666666666666664
5327,32716,40.42553191489362
5328,73736,56.60377358490566
5329,11128,45.614035087719294
5330,11807,40.0
5331,7566,59.42028985507246
5332,12199,60.0
5333,25128,56.81818181818181
5335,15353,64.34782608695653
5336,13286,40.90909090909091
5337,14678,44.89795918367348
5338,72515,73.33333333333334
5340,52108,43.47826086956522
5341,41451,48.93617021276596
5342,43331,50.526315789473685
5343,43331,59.09090909090908
5344,73736,58.82352941176471
5345,12476,45.45454545454546
5346,1299,43.333333333333336
5347,24454,44.03669724770643
5349,12763,65.90909090909092
5350,12705,66.10169491525424
5353,12763,60.97560975609756
5356,11995,44.827586206896555
5357,71608,50.0
5358,72504,50.0
5359,12296,60.19417475728155
5364,42706,37.93103448275862
5365,4863,57.77777777777777
5366,71437,51.162790697674424
5367,12467,44.067796610169495
5369,12562,55.00000000000001
5370,17439,39.53488372093024
5371,41326,62.857142857142854
5372,42572,49.056603773584904
5373,12520,47.706422018348626
5375,12199,45.333333333333336
5376,15325,48.57142857142858
5377,13732,48.14814814814815
5381,12520,42.22222222222223
5382,12520,43.56435643564357
5383,14440,47.82608695652174
5384,51777,46.34146341463414
5385,12520,40.90909090909091
5387,37018,45.614035087719294
5388,3870,41.379310344827594
5389,71655,49.31506849315068
5390,51777,50.0
5391,51777,44.705882352941174
5392,12949,48.275862068965516
5393,12615,49.056603773584904
5394,14805,55.81395348837209
5395,72537,63.1578947368421
5396,7669,53.65853658536586
5397,12763,61.702127659574465
5398,12763,65.21739130434783
5399,12763,59.79381443298969
5400,71655,54.54545454545454
5401,73865,50.0
5402,5765,53.73134328358209
5403,4333,41.860465116279066
5404,42176,42.22222222222223
5406,41194,48.97959183673469
5407,44470,41.17647058823529
5408,37457,42.10526315789473
5409,35259,41.509433962264154
5410,43769,41.23711340206185
5411,35240,41.584158415841586
5412,73337,53.125
5413,72561,45.070422535211264
5414,71618,43.47826086956522
5415,7538,42.307692307692314
5416,32120,49.056603773584904
5417,14159,46.57534246575342
5418,11128,48.38709677419355
5423,51777,59.45945945945945
5424,55826,44.067796610169495
5430,73722,46.01769911504425
5431,74249,46.42857142857143
5433,4232,48.88888888888889
5434,11128,45.614035087719294
5435,71655,60.526315789473685
5436,73327,67.3913043478261
5440,32716,57.89473684210527
5441,12392,51.72413793103448
5442,12763,62.06896551724138
5443,5379,49.382716049382715
5444,12763,59.57446808510638
5445,14138,45.070422535211264
5446,35528,55.00000000000001
5447,42499,56.81818181818181
5449,5238,50.74626865671642
5450,17047,46.15384615384615
5451,7949,59.25925925925925
5452,73337,53.125
5453,71662,49.54128440366973
5454,41678,48.275862068965516
5455,14119,43.90243902439024
5456,16302,55.696202531645575
5457,12162,40.74074074074075
5458,51777,50.70422535211267
5459,5238,69.56521739130434
5460,55469,48.35164835164834
5463,7257,46.753246753246756
5464,12476,52.5
5465,12476,48.35164835164834
5466,21853,53.012048192771076
5467,53997,62.5
5468,5765,55.00000000000001
5471,4542,46.808510638297875
5472,72699,45.714285714285715
5473,72500,48.97959183673469
5474,71662,53.333333333333336
5475,15325,51.515151515151516
5476,3324,59.34065934065934
5477,12189,42.307692307692314
5478,74017,51.06382978723405
5479,34886,51.764705882352935
5480,32803,49.18032786885246
5481,33870,40.42553191489362
5482,35304,43.80952380952381
5485,73714,47.45762711864406
5486,4333,41.379310344827594
5488,3470,46.808510638297875
5492,36023,40.36697247706422
5493,74249,48.5981308411215
5494,71131,45.36082474226804
5496,34858,44.776119402985074
5497,51777,48.19277108433735
5498,11138,37.735849056603776
5499,73714,48.275862068965516
5500,34886,43.83561643835616
5503,74017,53.06122448979591
5504,3324,45.78313253012048
5505,12763,55.319148936170215
5508,72705,44.44444444444444
5510,73517,50.98039215686274
5511,36043,42.666666666666664
5513,12759,54.54545454545454
5518,12763,68.08510638297872
5519,13290,42.307692307692314
5522,1497,46.666666666666664
5523,34485,52.38095238095239
5524,33922,50.66666666666666
5525,37616,38.26086956521739
5526,15589,46.15384615384615
5527,12269,43.63636363636364
5529,12699,50.0
5533,33765,44.44444444444444
5534,1208,53.012048192771076
5535,3470,54.16666666666667
5537,12296,67.41573033707866
5538,15576,52.459016393442624
5539,12705,55.072463768115945
5540,42332,52.08333333333333
5541,41058,41.75824175824175
5542,43503,37.735849056603776
5544,72372,61.1764705882353
5545,15353,63.63636363636363
5546,71655,50.66666666666666
5547,3324,42.25352112676056
5548,5379,36.53846153846154
5549,52817,41.666666666666664
5550,35240,47.916666666666664
5551,73373,52.08333333333333
5552,72504,48.78048780487805
5553,71261,48.21428571428571
5556,1154,42.553191489361694
5557,32492,55.91397849462365
5558,31,45.36082474226804
5559,72381,61.1764705882353
5560,72381,61.904761904761905
5563,21853,52.74725274725275
5564,4611,55.670103092783506
5565,12126,46.15384615384615
5566,12763,56.470588235294116
5567,21428,55.10204081632652
5568,16206,56.41025641025641
5569,37217,51.85185185185186
5570,51813,56.09756097560976
5571,34377,47.887323943661976
5572,7126,53.73134328358209
5573,6613,48.0
5574,21853,51.06382978723405
5576,42332,36.89320388349514
5577,435,40.90909090909091
5578,4232,45.36082474226804
5579,36560,41.269841269841265
5580,3466,40.40404040404041
5581,12705,56.666666666666664
5582,13554,65.93406593406593
5583,12763,60.67415730337078
5586,72381,68.23529411764706
5587,12520,43.13725490196079
5588,32422,41.23711340206185
5590,34004,42.622950819672134
5591,42473,43.90243902439024
5592,73522,55.172413793103445
5594,11128,45.16129032258065
5595,33653,42.00000000000001
5596,34004,42.622950819672134
5601,16826,37.83783783783784
5602,12296,57.94392523364487
5603,12763,66.66666666666667
5605,36656,42.3728813559322
5606,33533,49.31506849315068
5607,2398,60.97560975609756
5609,17249,37.93103448275862
5615,12705,62.06896551724138
5616,7949,57.14285714285714
5620,15325,45.16129032258065
5621,12296,64.51612903225806
5622,12273,50.0
5626,7539,60.273972602739725
5627,7539,56.790123456790134
5628,15176,50.74626865671642
5629,34341,48.0
5630,12705,63.33333333333333
5631,12763,57.446808510638306
5632,35304,53.333333333333336
5633,24454,50.0
5634,12520,40.0
5637,12520,46.728971962616825
5638,7949,56.41025641025641
5639,71761,54.54545454545454
5641,73517,52.0
5642,23455,54.32098765432099
5646,7949,52.63157894736843
5649,74294,52.83018867924528
5650,52848,56.17977528089888
5651,55899,54.117647058823536
5652,55620,48.14814814814815
5653,43846,46.37681159420289
5654,43438,43.24324324324324
5655,12433,44.89795918367348
5656,53997,52.63157894736843
5657,5765,61.76470588235294
5658,24767,54.23728813559322
5660,12520,46.15384615384615
5663,74249,48.07692307692307
5664,7949,58.33333333333333
5665,55855,45.714285714285715
5674,71662,62.5
5675,55899,60.0
5676,2229,50.943396226415096
5680,12122,39.21568627450981
5681,14945,50.0
5683,33693,41.666666666666664
5684,1792,49.18032786885246
5686,36639,54.54545454545454
5689,34041,54.16666666666667
5690,3844,58.97435897435898
5693,32091,45.714285714285715
5694,31768,41.7910447761194
5695,3324,45.945945945945944
5696,36446,40.0
5697,33693,41.23711340206185
5701,37461,50.0
5705,3324,47.61904761904761
5706,36187,57.89473684210527
5707,33693,37.89473684210526
5709,37236,46.808510638297875
5710,32716,51.28205128205128
5711,3470,44.680851063829785
5712,31034,38.46153846153846
5713,3432,39.28571428571429
5714,3553,40.36697247706422
5715,36187,59.45945945945945
5716,33693,41.666666666666664
5717,37616,39.21568627450981
5718,52715,49.27536231884058
5719,33693,46.51162790697675
5721,53979,58.58585858585859
5722,36101,42.307692307692314
5723,52385,71.05263157894737
5724,52385,57.14285714285714
5725,37461,45.614035087719294
5726,34148,45.28301886792453
5727,5790,53.57142857142857
5728,37461,49.18032786885246
5730,3256,50.98039215686274
5731,37461,43.333333333333336
5732,32609,57.49999999999999
5735,7539,42.42424242424242
5739,14316,48.10126582278481
5740,12763,66.66666666666667
5742,12199,47.82608695652174
5743,13716,38.095238095238095
5745,3324,43.956043956043956
5746,16993,51.42857142857142
5747,7384,51.72413793103448
5748,16095,40.67796610169492
5749,17241,42.85714285714286
5750,16378,42.307692307692314
5751,16341,61.81818181818181
5752,36811,44.18604651162791
5753,17185,35.89743589743589
5754,16302,37.362637362637365
5759,12457,52.63157894736843
5760,71333,56.25
5761,16671,38.297872340425535
5762,15325,40.50632911392405
5763,12073,40.476190476190474
5765,16224,47.524752475247524
5766,41921,62.857142857142854
5767,42358,43.47826086956522
5768,37616,37.735849056603776
5769,3513,40.44943820224719
5770,3950,43.07692307692308
5771,22861,63.26530612244898
5772,11184,48.97959183673469
5773,12786,48.97959183673469
5774,72512,53.91304347826087
5775,35304,45.87155963302752
5776,3470,54.94505494505495
5777,34839,50.98039215686274
5778,3470,46.93877551020408
5779,3470,48.421052631578945
5781,35628,44.11764705882353
5782,7539,55.696202531645575
5783,33922,48.54368932038835
5784,31034,37.383177570093466
5785,777,52.17391304347826
5787,23908,52.17391304347826
5789,15911,62.65060240963856
5790,72512,62.0
5791,3553,41.12149532710281
5792,36700,42.69662921348315
5793,7539,55.696202531645575
5794,3470,46.93877551020408
5795,71091,53.125
5798,73018,53.84615384615385
5800,3324,43.83561643835616
5801,35628,42.22222222222223
5802,35628,46.01769911504425
5803,7183,59.04761904761905
5804,12763,59.4059405940594
5805,72512,55.91397849462365
5806,5379,69.87951807228916
5808,15325,43.58974358974359
5809,16302,40.0
5810,13716,52.5
5813,15911,63.829787234042556
5814,71091,54.54545454545454
5815,1579,44.89795918367348
5816,11184,45.833333333333336
5817,13098,40.0
5818,15218,47.61904761904761
5820,32919,41.17647058823529
5821,16349,46.15384615384615
5822,32868,51.72413793103448
5823,36533,48.275862068965516
5824,72512,49.557522123893804
5825,73736,57.692307692307686
5827,72512,62.13592233009708
5830,16302,42.85714285714286
5832,17194,44.44444444444444
5833,36550,57.49999999999999
5834,21428,65.06024096385542
5835,32868,47.61904761904761
5836,36533,42.1875
5837,36533,42.22222222222223
5838,32868,46.42857142857143
5839,33279,48.35164835164834
5841,72512,52.08333333333333
5842,72512,61.66666666666667
5843,71244,56.63716814159292
5846,16302,47.22222222222222
5847,35208,40.67796610169492
5848,31683,49.056603773584904
5851,74127,53.968253968253975
5854,73319,50.0
5855,72381,62.365591397849464
5856,71436,55.172413793103445
5857,12759,52.17391304347826
5858,15353,60.3448275862069
5859,31034,40.0
5860,16012,46.15384615384615
5861,15162,43.63636363636364
5862,16101,41.509433962264154
5863,15550,43.07692307692308
5864,13729,57.14285714285714
5865,12319,58.53658536585367
5866,73736,55.172413793103445
5867,17185,40.0
5868,1431,42.990654205607484
5870,21421,53.333333333333336
5871,33820,44.827586206896555
5875,74276,64.40677966101696
5876,7383,56.56565656565656
5877,37018,44.827586206896555
5878,17124,45.16129032258065
5881,72515,55.28455284552846
5882,72512,56.363636363636374
5883,71244,63.366336633663366
5884,17163,41.93548387096774
5885,15214,53.65853658536586
5888,74249,52.5
5893,72515,55.93220338983051
5894,72512,60.19417475728155
5897,72515,60.46511627906976
5898,73522,56.14035087719298
5899,13716,49.46236559139785
5901,36169,48.93617021276596
5902,72512,55.10204081632652
5903,13098,36.89320388349514
5904,17417,45.833333333333336
5906,12073,42.352941176470594
5907,72512,51.23966942148761
5908,73642,50.943396226415096
5909,73018,57.14285714285714
5910,36641,41.860465116279066
5913,32868,54.794520547945204
5915,36700,46.34146341463414
5916,12763,63.29113924050633
5917,16061,63.24786324786324
5918,5790,58.4070796460177
5921,43177,63.49206349206349
5923,14062,46.37681159420289
5926,72381,57.14285714285714
5927,7539,50.60240963855422
5928,3470,45.833333333333336
5929,24216,52.77777777777778
5930,2229,50.0
5933,33418,43.24324324324324
5934,55470,50.0
5935,36059,39.02439024390244
5936,34398,60.37735849056604
5938,72200,40.36697247706422
5939,16349,57.14285714285714
5945,3513,43.18181818181818
5947,73319,61.53846153846154
5948,72515,54.385964912280706
5949,72571,52.77777777777778
5950,73193,50.0
5951,596,71.1864406779661
5952,31683,45.16129032258065
5953,12000,58.33333333333333
5954,1771,43.47826086956522
5955,11995,37.93103448275862
5956,12433,46.808510638297875
5957,12073,49.43820224719101
5959,7539,53.16455696202531
5960,7539,53.84615384615385
5961,12339,44.18604651162791
5962,72200,55.44554455445545
5963,14580,40.0
5964,16349,36.170212765957444
5965,12296,62.0
5966,35393,49.122807017543856
5967,12763,62.7906976744186
5968,74276,57.6271186440678
5969,74479,55.73770491803278
5970,74240,55.88235294117647
5971,5790,61.68224299065421
5972,33716,40.54054054054054
5973,5790,62.264150943396224
5974,55986,63.91752577319587
5975,5790,59.25925925925925
5976,12579,60.0
5978,12763,61.702127659574465
5979,11308,38.297872340425535
5980,23457,56.17977528089888
5981,12476,50.0
5982,11731,50.90909090909091
5983,21379,50.45045045045045
5984,17185,36.53846153846154
5985,14641,48.97959183673469
5986,16349,43.58974358974359
5987,12319,40.90909090909091
5988,12799,68.88888888888889
5989,14641,45.833333333333336
5999,3847,49.23076923076923
6000,37616,40.0
6002,15325,40.0
6003,16302,33.64485981308412
6004,15911,67.5
6006,71254,49.18032786885246
6007,33135,42.10526315789473
6008,32803,47.76119402985075
6009,35816,50.0
6010,7539,54.54545454545454
6011,13484,43.47826086956522
6015,12520,41.17647058823529
6016,11897,36.55913978494624
6018,3470,43.13725490196079
6020,5819,63.829787234042556
6022,32091,50.74626865671642
6023,32492,40.476190476190474
6024,74478,51.42857142857142
6026,72200,49.122807017543856
6027,13465,58.53658536585367
6031,16349,43.24324324324324
6032,16271,46.51162790697675
6033,16126,45.833333333333336
6034,16349,48.88888888888889
6035,52790,64.0
6036,55470,59.375
6037,53558,49.23076923076923
6041,54942,58.82352941176471
6042,16177,41.75824175824175
6043,15882,42.85714285714286
6044,23456,59.79381443298969
6045,32837,47.82608695652174
6046,12319,44.705882352941174
6050,1301,48.97959183673469
6051,3470,46.0
6052,1579,45.833333333333336
6055,16341,61.386138613861384
6056,13658,44.89795918367348
6057,35393,49.122807017543856
6058,16302,52.5
6060,55913,56.25
6061,3847,41.7910447761194
6062,36700,40.816326530612244
6064,16061,55.118110236220474
6065,7539,52.38095238095239
6066,15893,46.51162790697675
6067,12296,62.745098039215684
6068,12296,65.21739130434783
6069,21847,46.15384615384615
6070,12273,44.9438202247191
6071,55470,51.72413793103448
6072,16302,47.82608695652174
