school_id_A,school_id_B,root_school_name_A,root_school_old_name1_B,school_level_A,school_level_old_name1_B,district_A,district_B,Fuzzy_match_score,Match_Type
14089,54042,nepala rashtriya pashupati,nepal rastriya pashupati,avi,nimavi,bardiya,bardiya,2.5,"District: complete, School level: no match, Root name: complete"
14090,37322,surya,surya,pravi,pravi,tanahun,makwanpur,2.5,"District: no match, School level: complete, Root name: complete"
14091,3643,baraha kalika,baraha kalika,mavi,mavi,bara,dhading,2.5,"District: no match, School level: complete, Root name: complete"
14094,51678,j~nanapunraodaya,gyan purnodaya,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
14095,16032,simhadevi,chhayadevi,mavi,mavi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
14097,53953,nepala rashtriya krrishna,ne ra krishna,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
14098,13660,mahadeva,mahadev,pravi,pravi,dang,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
14099,1704,bhanubhakta,bhanu bhakta,pravi,pravi,rolpa,morang,2.5,"District: no match, School level: complete, Root name: complete"
14100,12476,janajyoti,janajyoti,avi,avi,dang,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
14101,2972,ratri,gayatri ja,pravi,pravi,saptari,saptari,2.0,"District: complete, School level: complete, Root name: partial"
14102,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14104,16336,sirija~na,ranitar,mavi,mavi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
14105,37614,umakunda,uma kunda,pravi,nimavi,ramechhap,ramechhap,2.5,"District: complete, School level: no match, Root name: complete"
14107,24577,nepala rashtriya,nepal rastriya,mavi,avi,bara,bara,2.5,"District: complete, School level: no match, Root name: complete"
14108,11507,durga,durga,mavi,mavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
14109,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14110,41126,dipendra,dipendra,mavi,mavi,makwanpur,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
14111,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14112,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14113,15413,sarasvati,saraswati,avi,avi,mustang,tehrathum,2.5,"District: no match, School level: complete, Root name: complete"
14114,12157,jalasimha,jal singh,mavi,mavi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
14115,16087,jagrriti,shree jagriti,avi,avi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
14116,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14117,513,,,pravi,,rukum purba,rukum purba,2.5,"District: complete, School level: no match, Root name: complete"
14118,12639,janata,janta,avi,avi,mustang,ilam,2.5,"District: no match, School level: complete, Root name: complete"
14122,12966,sihakali,kalika,pravi,pravi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
14124,2131,,,mavi,,dhanusha,dhanusha,2.5,"District: complete, School level: no match, Root name: complete"
14125,15914,,,avi,avi,sindhuli,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
14126,36297,bhanu,bhanu,nimavi,pravi,sindhuli,sindhuli,2.5,"District: complete, School level: no match, Root name: complete"
14127,3345,,,mavi,,sindhuli,sindhuli,2.5,"District: complete, School level: no match, Root name: complete"
14128,16338,rashtiya,rastriya,mavi,mavi,dhanusha,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
14130,53970,nee ra,ne ra,nimavi,avi,parsa,pyuthan,2.0,"District: no match, School level: no match, Root name: complete"
14133,24577,nepala rashtriya,nepal rastriya,mavi,avi,bara,bara,2.5,"District: complete, School level: no match, Root name: complete"
14131,62224,nepala rashtiraya,nepal rashtiya,nimavi,avi,bara,dailekh,2.0,"District: no match, School level: no match, Root name: complete"
14134,24577,nepala rashtriya,nepal rastriya,mavi,avi,bara,bara,2.5,"District: complete, School level: no match, Root name: complete"
14136,22739,ne ra,ne,pravi,pravi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
14138,15988,shivagamga,bhagawati,avi,avi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
14139,14763,ratri,pokhari,nimavi,nimavi,saptari,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
