school_id_A,root_school_name_A,school_level_A,district_A,Fuzzy_match_score
8249,mandeshvari,mavi,baitadi,
8250,,pravi,baitadi,
8252,umabhakta,pravi,rolpa,
8253,meudihava,pravi,rupandehi,
8254,gautama budda adarsha shishu sadana,pravi,rupandehi,
8255,,pravi,baitadi,
8256,,pravi,dang,
8258,shivalaya,nimavi,panchthar,
8262,dasharatha,avi,baitadi,
8263,navaratna,mavi,rupandehi,
8266,rashtiya,pravi,saptari,
8267,,pravi,rolpa,
8268,namli,pravi,rolpa,
8272,natharjuna,avi,baitadi,
8273,janata satyanarayana,mavi,rautahat,
8274,,mavi,baitadi,
8277,pamchayata rajatajayantri,pravi,bardiya,
8279,janata,avi,siraha,
8282,rashtiya,avi,saptari,
8283,gupteshvara,mavi,panchthar,
8286,lakshmai,pravi,rolpa,
8287,bogadi,mavi,rupandehi,
8289,sarasvati,mavi,bardiya,
8290,,avi,siraha,
8292,navajyoti,avi,lalitpur,
8293,jagata janani,avi,okhaldhunga,
8300,bhuvaneshvari,mavi,pyuthan,
8301,bhimeshvara,mavi,ramechhap,
8302,,avi,morang,
8303,,avi,morang,
8305,radhi,pravi,panchthar,
8306,j~nanodaya,mavi,rupandehi,
8308,kusama devi,avi,bardiya,
8309,,pravi,baitadi,
8310,,pravi,baitadi,
8313,anivarya ni shulka,nimavi,dhankuta,
8314,ramasita shishu vidya mandira,mavi,sunsari,
8316,karagara,pravi,banke,
8318,dollu,pravi,kathmandu,
8322,islamiya.n rashtriya,pravi,saptari,
8324,nepala rashtiya,nimavi,pyuthan,
8326,banadevi,nimavi,kathmandu,
8327,vira amarasimha,mavi,jhapa,
8328,rolava~na,nimavi,rolpa,
8329,bhagalapura,mavi,rupandehi,
8334,ishvrarapura vela,mavi,sarlahi,
8335,ma~nju shri shishu balabatika,pravi,bardiya,
8336,shanti sirjana,avi,sunsari,
8337,phaudarasthana,nimavi,sunsari,
8338,manapura,mavi,bardiya,
8339,harihara samskrrita,mavi,rupandehi,
8341,shibhalaya,pravi,panchthar,
8343,suvena,pravi,lalitpur,
8344,nepala rashtriya,pravi,surkhet,
8347,a~nasara~na,pravi,panchthar,
8348,vishva rashtiraya,pravi,kathmandu,
8352,doramari,nimavi,jhapa,
8355,mahadeva mashta,mavi,mugu,
8358,champadevi,mavi,kathmandu,
8359,keravani,mavi,rupandehi,
8361,chanhodaya,pravi,bardiya,
8362,suryakunda,avi,sunsari,
8364,phoksundo,avi,dolpa,
8367,vihidina,nimavi,panchthar,
8368,suryodaya,avi,sunsari,
8370,she gumba,pravi,dolpa,
8371,shri,pravi,udayapur,
8372,shri ra,pravi,udayapur,
8373,unnati,avi,parsa,
8374,sarasvati,nimavi,dolpa,
8375,shahida gamgalala,pravi,dolpa,
8378,,nimavi,salyan,
8379,janaki,nimavi,bardiya,
8383,sarasvati sadana,avi,salyan,
8385,shanti,pravi,salyan,
8389,phaudara,pravi,gorkha,
8390,janakalyana,avi,mugu,
8391,buddha namuna,mavi,mugu,
8392,ananda,pravi,mugu,
8393,annapurna,pravi,dolpa,
8394,navajyoti,avi,dolpa,
8395,sharada,mavi,sunsari,
8396,mahendra ne ra,pravi,sunsari,
8397,sundare sherpa,avi,dolpa,
8402,kasturi,mavi,dolpa,
8403,simhakali,pravi,udayapur,
8405,sharada,mavi,morang,
8406,krrishna,mavi,baitadi,
8410,gairikharka,avi,salyan,
8411,ganesha,nimavi,panchthar,
8416,yuvavarsha,pravi,myagdi,
8419,,pravi,siraha,
8420,tikota,mavi,khotang,
8422,balajyoti,pravi,rupandehi,
8423,valakalyana,pravi,kapilbastu,
8425,rauleshvara,mavi,baitadi,
8426,dipa jyati,pravi,dolpa,
8428,ne ra,pravi,salyan,
8429,jayakali,avi,salyan,
8430,siddha,nimavi,salyan,
8432,padya prakasha,pravi,bardiya,
8436,kagamara,avi,dolpa,
8438,gamgeshvara,avi,baitadi,
8439,oma shanti,pravi,lalitpur,
8440,vidyadhishvari,mavi,lalitpur,
8441,lamida.nda,pravi,salyan,
8443,bhrrikuti,pravi,baitadi,
8445,shri shanti vidhashrama,pravi,dhanusha,
8446,savaladhaula,pravi,kathmandu,
8450,someshvara,avi,baitadi,
8451,shri kailasha,avi,myagdi,
8454,shri gadari,pravi,saptari,
8455,gumalachauli shishuniketana kathamadaum,,kathmandu,
8456,buddha nagara,nimavi,kathmandu,
8457,ruma,pravi,mugu,
8458,pashupati,avi,mugu,
8459,shri,pravi,mugu,
8460,lakshmi,mavi,dolpa,
8462,baviro,avi,dolpa,
8464,karnali,avi,dolpa,
8466,muktidhama,mavi,myagdi,
8467,la,nimavi,baitadi,
8468,rashtriya,pravi,dhanusha,
8470,motibhagirathi,pravi,kailali,
8472,kailasha,nimavi,myagdi,
8475,jana priya,pravi,dolpa,
8477,chakapande,pravi,mugu,
8478,himalaya,pravi,mugu,
8479,gauri,avi,dolpa,
8482,shaikshika talima kendra dhanagadhi kailali,,kailali,
8483,rashtiraya,mavi,siraha,
8484,bhimasena thapa,pravi,dolpa,
8485,vidithana,pravi,dolpa,
8488,shri,pravi,mugu,
8489,suva,pravi,myagdi,
8490,janakalyana,mavi,myagdi,
8491,jyoti,nimavi,doti,
8492,ardasha,mavi,parsa,
8495,janata,avi,siraha,
8496,narayana gopala,pravi,dolpa,
8497,janapriya,mavi,bardiya,
8498,janautthana,avi,kanchanpur,
8499,balamandira,pravi,kailali,
8500,dhanagadhi gau.n,nimavi,kailali,
8501,janashrama,pravi,myagdi,
8504,bhanu,mavi,myagdi,
8505,balamandira,avi,dolpa,
8506,nanda baba,avi,siraha,
8507,rashtiya,pravi,kailali,
8509,janata,avi,siraha,
8510,shri ja ka,pravi,siraha,
8514,,mavi,rautahat,
8518,ramche,avi,myagdi,
8519,jagadamba,nimavi,doti,
8520,umalikota,nimavi,doti,
8521,sajendreshvara,mavi,doti,
8523,j~nana prakasha,mavi,myagdi,
8525,sa,nimavi,baitadi,
8526,janapriya,mavi,kailali,
8527,laligura.nsa,avi,myagdi,
8528,prrithvi narayana,avi,dolpa,
8530,malika,nimavi,myagdi,
8532,tribhuvana mamgala,pravi,myagdi,
8533,kalika,nimavi,kailali,
8535,janaprabhata,pravi,kailali,
8536,shri sarasvati,mavi,dolpa,
8537,himalaya,avi,dolpa,
8540,raghugamga,avi,myagdi,
8541,vindhyavasini,pravi,parbat,
8543,okhara vota,nimavi,myagdi,
8545,dhaulagiri,nimavi,myagdi,
8546,tapiricha,mavi,dolpa,
8549,nerva~nga,avi,myagdi,
8550,vala,pravi,parbat,
8555,shiddha,nimavi,myagdi,
8556,vishva prakasha,mavi,chitwan,
8557,janata,pravi,kailali,
8558,varanatha,avi,myagdi,
8560,shri ja na sa,mavi,siraha,
8563,munamadana,avi,dolpa,
8565,mahatma vuddha,mavi,sunsari,
8567,koshi janata,mavi,udayapur,
8569,gauribhavani,pravi,kapilbastu,
8570,mathairaja,mavi,baitadi,
8575,siddheshvara,mavi,panchthar,
8576,bhaladhugam,nimavi,taplejung,
8577,bhumeshvara,mavi,baitadi,
8578,shri,pravi,kapilbastu,
8579,sharada,mavi,sunsari,
8585,sum,nimavi,panchthar,
8586,shivashakti,pravi,udayapur,
8588,durge nandini,pravi,kapilbastu,
8589,lakshmi,nimavi,kailali,
8590,sarbajanika ne ra,pravi,bara,
8591,koshi,nimavi,sunsari,
8593,shri janajyoti,mavi,kapilbastu,
8594,jalapa,mavi,bajhang,
8596,tribhuvana,nimavi,panchthar,
8597,,pravi,baitadi,
8598,,pravi,baitadi,
8600,magaragau.n,mavi,kanchanpur,
8602,shaileshvari,mavi,baitadi,
8604,vanagamga,mavi,kapilbastu,
8605,amaradipa,avi,panchthar,
8606,suryajyoti,nimavi,surkhet,
8607,navadurga,nimavi,rupandehi,
8608,phasitikara,mavi,rupandehi,
8609,thotaneri,mavi,bhojpur,
8610,janajyoti,mavi,kavrepalanchok,
8612,shri valakalyana,pravi,kapilbastu,
8614,nyayaghata,avi,salyan,
8617,mahakavi devakota,avi,salyan,
8618,sarasvti vidya mandira,avi,salyan,
8620,j~nanodaya,pravi,salyan,
8621,,avi,siraha,
8623,araniko,pravi,panchthar,
8625,,mavi,siraha,
8626,shri bala,nimavi,kapilbastu,
8627,shri,pravi,kapilbastu,
8628,jana vikasa,pravi,salyan,
8630,bastipura,mavi,siraha,
8634,jasodaya,mavi,rupandehi,
8636,lakshmi,pravi,salyan,
8637,lakshmi,avi,salyan,
8638,kotigrama,nimavi,kapilbastu,
8639,,avi,kapilbastu,
8640,,avi,dang,
8641,shri belava,avi,rupandehi,
8644,chandeshvari,mavi,kavrepalanchok,
8645,shri kapilabastu,mavi,kapilbastu,
8646,mahendra,mavi,kapilbastu,
8650,anu,pravi,rukum purba,
8652,triveni,avi,salyan,
8653,manika,pravi,mugu,
8654,andhavinasini,avi,salyan,
8657,shri kanaka,mavi,kapilbastu,
8659,lumsa,pravi,mugu,
8660,gurunatha,pravi,mugu,
8661,janata,mavi,mahottari,
8662,valakalyana,nimavi,salyan,
8666,prrithvinarayana,pravi,rolpa,
8667,,nimavi,rolpa,
8668,bheri,nimavi,salyan,
8670,,nimavi,salyan,
8671,janasheva,mavi,salyan,
8672,prabhata,nimavi,mugu,
8675,ganesha samudayika,pravi,rupandehi,
8676,tenuhava samudayika,mavi,rupandehi,
8680,champa devi,pravi,kathmandu,
8681,tripura,mavi,rukum purba,
8682,,pravi,rukum purba,
8683,,pravi,rukum purba,
8684,chamunda,nimavi,kavrepalanchok,
8685,devi tara,pravi,kavrepalanchok,
8686,,mavi,salyan,
8687,janakalyana namuna,mavi,salyan,
8688,prrithvi,pravi,salyan,
8689,janaprema,nimavi,salyan,
8690,shitala baksa,nimavi,kapilbastu,
8692,shri,pravi,kapilbastu,
8693,bhagavanadasa,mavi,kapilbastu,
8694,krrishna,avi,lalitpur,
8695,sharada,mavi,syangja,
8697,shri,pravi,kapilbastu,
8698,siddhachaura,mavi,solukhumbu,
8699,,nimavi,salyan,
8700,pradhumvapaneru,mavi,syangja,
8701,antarrashtriya muna barsha,pravi,kapilbastu,
8702,mahendra,nimavi,kapilbastu,
8703,jyoti,mavi,udayapur,
8706,rova,nimavi,mugu,
8707,,pravi,mugu,
8708,rumala,pravi,mugu,
8710,shiva,pravi,kapilbastu,
8712,anirudra pablika,mavi,kapilbastu,
8714,sarasvati saskuta,mavi,nawalparasi,
8715,jana jagrriti,avi,kapilbastu,
8720,mahendra jyoti,pravi,syangja,
8723,lakshmanaghata,mavi,kapilbastu,
8724,,pravi,rukum purba,
8725,nepala rashtiya,pravi,rolpa,
8726,syala gadhi,pravi,salyan,
8727,himalaya,avi,humla,
8729,tilauri,nimavi,rupandehi,
8730,odari,nimavi,kapilbastu,
8731,padmodaya,mavi,rolpa,
8732,,nimavi,kapilbastu,
8734,bala shiksha,pravi,bara,
8735,valakalyana,pravi,panchthar,
8737,balavikasa,mavi,syangja,
8739,rashtiya,nimavi,kapilbastu,
8740,shri,pravi,kapilbastu,
8744,sarashvati,nimavi,kapilbastu,
8745,,pravi,rolpa,
8746,pathibhara,pravi,kavrepalanchok,
8747,gadibha~njya~na,pravi,syangja,
8748,,mavi,rolpa,
8749,kusma,pravi,kapilbastu,
8751,mahendipa,nimavi,udayapur,
8752,shri,mavi,udayapur,
8753,,pravi,kapilbastu,
8754,shri shanti,pravi,kapilbastu,
8755,shri,nimavi,kapilbastu,
8757,shiva,nimavi,kapilbastu,
8758,jiuka,pravi,mugu,
8759,nigali,pravi,mugu,
8760,bhuvakhaduska,pravi,mugu,
8761,kamakshyadevi,avi,syangja,
8762,janajyoti,pravi,syangja,
8763,mahavishnau,pravi,kavrepalanchok,
8764,mahavashnu,nimavi,kavrepalanchok,
8765,vasanta ne ra,pravi,surkhet,
8766,himalaya,mavi,surkhet,
8768,valakalyana,pravi,kavrepalanchok,
8769,jagatamala,mavi,mugu,
8772,yuddha,nimavi,banke,
8775,rama,pravi,kapilbastu,
8777,janajyoti,mavi,udayapur,
8780,jaya kalika,nimavi,bardiya,
8783,amarajyoti,nimavi,kathmandu,
8784,sarasvati,pravi,rolpa,
8786,sarvodaya,mavi,mugu,
8787,janajyoti,avi,kapilbastu,
8788,suresha yadava,avi,kapilbastu,
8790,okharabha~njya,pravi,lalitpur,
8792,hemaraja,mavi,kapilbastu,
8793,mahendra ra,mavi,kathmandu,
8794,janadara,pravi,rolpa,
8795,banagamga,mavi,kapilbastu,
8796,mahendra,nimavi,mugu,
8797,janajagrriti,pravi,mugu,
8798,narayana,pravi,dang,
8800,shri kanti rajya lakshmi,pravi,rupandehi,
8801,dhumrabaraha,nimavi,kathmandu,
8803,chandraprabha,mavi,dang,
8804,lali gu.nrasa,pravi,mugu,
8811,vanasthali,pravi,kathmandu,
8812,dumana,pravi,mugu,
8816,tauleshavara samskrrita,mavi,kapilbastu,
8817,shri,pravi,kapilbastu,
8818,tauleshvaranatha,mavi,kapilbastu,
8819,shri ardasha,pravi,kapilbastu,
8821,ratnarajya,mavi,kathmandu,
8822,bhagoti,pravi,mugu,
8823,khesmalika,pravi,mugu,
8824,gurubarma,avi,mugu,
8825,uchcha lekali,avi,mugu,
8827,shivadeva,pravi,mugu,
8828,nepala ardasha,mavi,kapilbastu,
8829,gariba navaja madarasa,pravi,kapilbastu,
8830,shiva,avi,mugu,
8833,shri,pravi,kapilbastu,
8834,jesija,avi,saptari,
8835,dharmodaya,pravi,kapilbastu,
8836,gamga jyoti,nimavi,kapilbastu,
8837,nilakantha,avi,mugu,
8839,,pravi,kapilbastu,
8842,nepala rashtiya,nimavi,kapilbastu,
8844,prabhata,pravi,mugu,
8846,prakasha,nimavi,mugu,
8848,bhii,pravi,mugu,
8849,jana jyoti,mavi,mugu,
8850,janata,nimavi,kapilbastu,
8852,gamgeshvari,avi,pyuthan,
8853,lakshmi,mavi,syangja,
8855,suryodaya,mavi,bara,
8856,shri icha~ngu narayana,avi,kathmandu,
8860,shri chandrodaya,mavi,rolpa,
8861,virabalabhadra namuna,mavi,rolpa,
8862,nepala namuna,mavi,rolpa,
8863,mahakali,mavi,mugu,
8864,ne ra,mavi,bardiya,
8866,j~nanodaya,pravi,kapilbastu,
8867,pa~nchodaya,mavi,mugu,
8868,padma kanya,mavi,kathmandu,
8869,j~nanodaya,avi,kapilbastu,
8870,j~nanodaya,avi,kapilbastu,
8871,mashta,pravi,mugu,
8872,shri ra,pravi,kapilbastu,
8876,shri indreshvari,mavi,rolpa,
8877,janajagrriti,mavi,pyuthan,
8878,shri ne ra,pravi,kapilbastu,
8879,janasughara,pravi,rolpa,
8880,ghaikota,pravi,mugu,
8881,ghainakota,nimavi,mugu,
8882,kirti,avi,kapilbastu,
8884,shahida,avi,bardiya,
8885,rashtriya,avi,mahottari,
8887,kisana,mavi,bardiya,
8888,janajyoti,mavi,mugu,
8889,jana jyoti,nimavi,mugu,
8890,vijaya,nimavi,kailali,
8891,guru,mavi,mugu,
8892,prakasha,mavi,mugu,
8894,ne ra,mavi,bardiya,
8895,maha kavi devakota,mavi,bardiya,
8897,pa~ncha,pravi,kapilbastu,
8900,dhaula,pravi,humla,
8902,rameshvari,pravi,rolpa,
8905,badaharamala,pravi,siraha,
8906,balakumari,pravi,kathmandu,
8908,janakalyana,mavi,kapilbastu,
8909,,avi,siraha,
8910,narayana,mavi,salyan,
8911,banagamga,mavi,kapilbastu,
8912,durgadhari,nimavi,kapilbastu,
8915,ganesha,avi,salyan,
8918,narayana gopala,pravi,kapilbastu,
8919,shri muneshvara,nimavi,kapilbastu,
8920,sideshvari,pravi,salyan,
8921,siddheshvari,mavi,salyan,
8922,shri pamcha ratna,pravi,kapilbastu,
8924,rama sundara janata,pravi,siraha,
8925,shri,pravi,siraha,
8927,lakshmi,avi,salyan,
8931,shia,pravi,kapilbastu,
8932,vaghabhairava,pravi,kapilbastu,
8933,ramgilala,nimavi,kapilbastu,
8934,deurali,pravi,salyan,
8935,shri dokaha kalyanapura,pravi,siraha,
8937,balajagrrita,pravi,salyan,
8938,pa~ncha,avi,kapilbastu,
8939,kanaka mu,nimavi,kapilbastu,
8941,mukti,nimavi,salyan,
8942,shri mohana avasiya,mavi,siraha,
8943,,mavi,siraha,
8944,shishujagarana,mavi,salyan,
8945,ne ra,pravi,kapilbastu,
8948,shivabhari,nimavi,kapilbastu,
8949,amarajyoti,mavi,salyan,
8950,pamcha jana,pravi,kapilbastu,
8952,mamgala,mavi,kathmandu,
8953,sarasvati sharada,nimavi,salyan,
8954,siddhababa,pravi,nawalparasi,
8957,balajyoti,nimavi,kathmandu,
8958,siddhartha,pravi,kapilbastu,
8959,,pravi,siraha,
8960,ddhavarika,pravi,salyan,
8961,daravara haiskula,mavi,kathmandu,
8965,janata,pravi,salyan,
8966,lakshmi,mavi,salyan,
8967,shri kushna gharmika,pravi,kapilbastu,
8968,vuddha padama,mavi,kapilbastu,
8970,shri de,pravi,siraha,
8971,shri,pravi,siraha,
8972,thapanatha,nimavi,kathmandu,
8973,thapada.nda,avi,kathmandu,
8976,janajagrriti,nimavi,dolpa,
8977,janata,avi,siraha,
8978,,avi,siraha,
8979,janata,mavi,siraha,
8981,janata,avi,siraha,
8982,shri dhaniya,pravi,siraha,
8983,navina shiksha mandira kathamadaum,,kathmandu,
8986,ganesa,pravi,mugu,
8987,janaseva,mavi,salyan,
8988,bhuvaneshvara,avi,kathmandu,
8992,shri,pravi,siraha,
8993,sharada,avi,dhading,
8995,,avi,siraha,
8999,ratnarajya,mavi,kathmandu,
9005,bhuvaneshvari,nimavi,salyan,
9006,bala shiksha mandira,pravi,salyan,
9007,j~nanamala,pravi,salyan,
9008,mitra,nimavi,kathmandu,
9010,maheshvari,nimavi,bajhang,
9011,narayana,pravi,bajhang,
9012,balashiksha,mavi,mugu,
9014,janakalyana,mavi,salyan,
9015,mahendrodaya,avi,salyan,
9016,khaptada,mavi,bajhang,
9017,shri,nimavi,bajhang,
9018,shishudaya,pravi,bajhang,
9019,shri khamjdevi,mavi,kapilbastu,
9021,chaulichaura,pravi,bajhang,
9022,ne ra,pravi,pyuthan,
9024,jayashera,mavi,dang,
9026,gogala pura,pravi,parsa,
9027,khima santoshi,pravi,rolpa,
9030,ne ra,pravi,mugu,
9031,balashiksha,pravi,okhaldhunga,
9034,shaileshvari,pravi,bajhang,
9035,maletadi,pravi,bajhang,
9037,jalpa,pravi,jhapa,
9038,bala j~nanodaya,pravi,salyan,
9040,arjai,mavi,gulmi,
9042,ishvara,nimavi,bajhang,
9043,,avi,bara,
9047,shahida shamashera,pravi,gulmi,
9050,salyana su,nimavi,salyan,
9051,jayaprrithvi,pravi,bajhang,
9053,nepala rashtriya,mavi,kapilbastu,
9055,a,pravi,bajhang,
9057,rashtriya,avi,salyan,
9058,ardasha,nimavi,salyan,
9059,janavodha,mavi,gulmi,
9061,bhairava,nimavi,achham,
9065,arkhava~na,mavi,gulmi,
9066,dumsi,pravi,kapilbastu,
9067,vindimandali,pravi,syangja,
9068,mahendra,mavi,salyan,
9069,mahadeva,mavi,mugu,
9070,nepala rashtriya,avi,mugu,
9071,buddha,mavi,mugu,
9075,bala vikasa,pravi,rolpa,
9076,,mavi,lalitpur,
9077,hareva,pravi,gulmi,
9080,,mavi,salyan,
9081,,nimavi,dang,
9082,chan,pravi,gulmi,
9083,kotiya,pravi,kapilbastu,
9084,suryodaya,mavi,pyuthan,
9085,jana jagrriti,nimavi,kapilbastu,
9092,sharada janakalyana,mavi,salyan,
9094,shra imurma,pravi,mugu,
9096,mahananda,pravi,gulmi,
9098,sainamaina,mavi,rupandehi,
9101,dahathuma,mavi,syangja,
9102,jhinna,mavi,kapilbastu,
9103,kalika jana,mavi,kapilbastu,
9106,pa.ncha pokhari,pravi,rolpa,
9107,livana hvama,pravi,rolpa,
9108,,pravi,rautahat,
9109,narayani ga sa tatha,mavi,nawalparasi,
9110,banagamga,mavi,kapilbastu,
9111,dipa jyoti,pravi,syangja,
9112,janaki,mavi,syangja,
9113,janaki,mavi,syangja,
9114,,pravi,dang,
9115,,avi,siraha,
9116,sarasvati,pravi,siraha,
9117,janasakriya,nimavi,syangja,
9118,vanagamga,mavi,kapilbastu,
9121,devividhapitha,nimavi,kapilbastu,
9122,vala,pravi,kapilbastu,
9124,shiva,pravi,syangja,
9125,shiva,pravi,syangja,
9127,shyama pokhari,pravi,syangja,
9128,balabarsha,pravi,syangja,
9129,tripura sundari,mavi,sunsari,
9130,vindeshvari,mavi,achham,
9131,janata,pravi,kanchanpur,
9132,thuli pokhari,pravi,syangja,
9133,dina dayalu,nimavi,udayapur,
9134,shri,pravi,kapilbastu,
9135,rashtriya,pravi,kapilbastu,
9137,valajyoti,pravi,syangja,
9140,pamchayata rajata jayanti,pravi,saptari,
9142,vudhakota,mavi,achham,
9143,jyoti,pravi,syangja,
9148,bhairava,pravi,achham,
9150,,avi,siraha,
9151,lakshmi nivasa,avi,achham,
9158,shiromanai lekhanatha,pravi,achham,
9163,pashupati,pravi,syangja,
9164,rukaminai,mavi,achham,
9166,lakshmi,avi,achham,
9171,lanajyoti,pravi,achham,
9172,surya chandra,nimavi,achham,
9173,ukana,nimavi,achham,
9174,betalamandau,mavi,achham,
9175,sarasvati,nimavi,pyuthan,
9176,ne ra,pravi,pyuthan,
9177,krrishna devi,mavi,nuwakot,
9181,vathipura,nimavi,darchula,
9182,bhuvaneshvara,nimavi,baitadi,
9184,vishnudevi,mavi,kathmandu,
9185,vijayasmaraka,mavi,kathmandu,
9186,phalamakhani,pravi,parbat,
9188,mahakali,mavi,kanchanpur,
9189,tamgala,mavi,kathmandu,
9190,shiksha kendra amara,mavi,baitadi,
9191,dodhara shrotakendra,mavi,kanchanpur,
9192,shiksha kendra,mavi,baitadi,
9194,nagarjuna,mavi,baitadi,
9195,ganosha,nimavi,kanchanpur,
9197,pamchadeva mahananda,mavi,baitadi,
9198,kedara,mavi,baitadi,
9199,bala,nimavi,udayapur,
9200,tribhuvana adarsha,mavi,dhanusha,
9201,,pravi,udayapur,
9202,santhala,avi,morang,
9204,shri daneshvara,mavi,baitadi,
9205,indra,avi,kathmandu,
9206,chamalapura,pravi,baitadi,
9207,jalavinayaka,pravi,kathmandu,
9209,shanti niketana,pravi,kanchanpur,
9211,shri sahayogi kathamadaum,,kathmandu,
9212,ra,pravi,chitwan,
9213,deviramana,avi,chitwan,
9214,bhadrakali,mavi,jhapa,
9215,chandeshvari pra,mavi,dhading,
9216,bhume,pravi,chitwan,
9217,kalidevi,avi,kathmandu,
9220,chapabota,mavi,kathmandu,
9221,,mavi,baitadi,
9222,khadavalakota,avi,kathmandu,
9225,dipendra,pravi,udayapur,
9226,,avi,udayapur,
9227,sarasvati,nimavi,kathmandu,
9228,maheshvara,pravi,kanchanpur,
9230,,pravi,siraha,
9233,,avi,siraha,
9236,leka upana,mavi,baitadi,
9241,janata,avi,siraha,
9243,jalpadevi,pravi,kathmandu,
9247,lakshminarayana,nimavi,jhapa,
9249,yuvasahabhagita,nimavi,kathmandu,
9251,salyana,pravi,solukhumbu,
9252,sagaramatha janata,mavi,kathmandu,
9254,thakalatara,mavi,chitwan,
9255,taudaha,mavi,kathmandu,
9258,bharatapura,mavi,bhaktapur,
9259,ra,pravi,chitwan,
9263,janajyoti padamanarayana dharmakumari malla,mavi,bhaktapur,
9264,ra,pravi,chitwan,
9265,jhuvani,mavi,chitwan,
9266,rashtriya,avi,chitwan,
9267,chunadevi,pravi,kathmandu,
9269,chilaunehardeni,pravi,udayapur,
9270,ra,pravi,chitwan,
9271,krriraha,mavi,kathmandu,
9272,adarsha,nimavi,jhapa,
9273,pablika,mavi,saptari,
9274,mahakali,avi,udayapur,
9275,rashtiya,avi,myagdi,
9276,samskrrita,mavi,kathmandu,
9277,kandeshvari ra,pravi,chitwan,
9278,rashtiya,avi,chitwan,
9279,kamkeshvari,pravi,kathmandu,
9281,shritila gamga,mavi,solukhumbu,
9282,jana shakti kalyana,pravi,tanahun,
9283,janapriya,pravi,syangja,
9284,jajagrriti,avi,chitwan,
9287,rashtiya,avi,chitwan,
9289,arunodaya,mavi,kathmandu,
9290,lakshmi ra,pravi,chitwan,
9291,shidajanaekata,pravi,tanahun,
9292,aadarsha,mavi,chitwan,
9293,rashtiya,pravi,chitwan,
9294,krrishna,mavi,bhaktapur,
9295,pa~nchakanya,pravi,nawalparasi,
9296,gauriya,pravi,jhapa,
9297,,mavi,chitwan,
9302,karmavira,nimavi,morang,
9304,sunakoshi,mavi,sindhuli,
9306,rashtriya,mavi,kathmandu,
9307,chandrodaya,nimavi,morang,
9308,vi pi,avi,morang,
9310,,nimavi,chitwan,
9311,ba.nsabari,mavi,kathmandu,
9312,rashtriya,avi,chitwan,
9313,,nimavi,chitwan,
9314,sarvahitaishi,pravi,morang,
9316,bhima,mavi,kathmandu,
9317,ra,avi,chitwan,
9318,devisthana ra,pravi,chitwan,
9319,kajimana,avi,chitwan,
9320,ra,pravi,chitwan,
9323,kailasha,nimavi,bajhang,
9325,vagadevi,avi,chitwan,
9326,om shanti rashtriya,avi,chitwan,
9329,bhairaba,nimavi,doti,
9331,shramika,pravi,lalitpur,
9333,shamkara janata,mavi,dhanusha,
9336,bhumeshvara,pravi,salyan,
9338,barakota,pravi,bara,
9343,janavikasha,pravi,salyan,
9349,janaseva,pravi,ilam,
9351,,nimavi,kalikot,
9353,bhrrikuti,mavi,saptari,
9355,pigamladebi,pravi,kalikot,
9357,amvika devi,pravi,kalikot,
9359,badarukha,pravi,kalikot,
9360,himalaya,pravi,dhankuta,
9361,vala pa~ncha,nimavi,dhankuta,
9366,sharada,pravi,dhankuta,
9371,sarasvati,mavi,kalikot,
9372,vidhyamandira,pravi,kalikot,
9373,varahalakshmi,mavi,dhankuta,
9377,vijoshi,pravi,kalikot,
9378,tila namuna,mavi,kalikot,
9382,lakshmi,mavi,dhankuta,
9383,dilli,pravi,kailali,
9384,kalika devi,pravi,kalikot,
9389,chaurasi devi,avi,dhankuta,
9395,jivana sudhalaya,nimavi,dhankuta,
9397,gaiyalakshmi,pravi,dailekh,
9400,jana jagrriti,nimavi,kalikot,
9402,sharada,pravi,kalikot,
9404,ra,pravi,bara,
9408,shivalaya,mavi,kalikot,
9409,anivarya ni shulka,nimavi,dhankuta,
9410,kalika,pravi,kalikot,
9413,malika,mavi,kalikot,
9414,paregamala,pravi,kalikot,
9415,sarasvati,mavi,kalikot,
9416,rashtiya,pravi,dhanusha,
9417,pamchadevala,pravi,kalikot,
9418,ra,pravi,saptari,
9419,chautari,avi,kalikot,
9421,kudakheta,pravi,kalikot,
9422,vidhyadevi,pravi,kalikot,
9425,nainaladeva,mavi,kalikot,
9428,simle,pravi,dhankuta,
9432,maha,pravi,kalikot,
9436,janaprabhata,nimavi,kalikot,
9440,pamchadeva,pravi,kalikot,
9442,pa~nchadeva,mavi,kalikot,
9443,pamchadevala,mavi,kalikot,
9444,janajivana,mavi,kalikot,
9445,buda~na,pravi,dhankuta,
9448,anivarya ni shulka,pravi,dhankuta,
9449,janajivana,pravi,kalikot,
9458,thakura devi,nimavi,dhankuta,
9459,jivana sudhalaya,mavi,dhankuta,
9464,kaushika,nimavi,dhankuta,
9466,hi si,mavi,jumla,
9468,chulimalika,mavi,kalikot,
9470,kanyadevi,pravi,saptari,
9475,,avi,siraha,
9477,chanuva,nimavi,dhankuta,
9482,rama,pravi,kalikot,
9483,vishvakuna,pravi,kalikot,
9484,adarsha,mavi,morang,
9485,sudha rajeshvara,mavi,sarlahi,
9486,,mavi,dhankuta,
9490,rupakota,pravi,kalikot,
9492,rama,pravi,kalikot,
9500,bhumeshvara,pravi,dhankuta,
9502,ratna sarasvati,pravi,rautahat,
9503,,pravi,kalikot,
9504,kalika,nimavi,kalikot,
9505,shamkara,nimavi,kalikot,
