school_id_A,root_school_name_A,school_level_A,district_A,Fuzzy_match_score
3753,chakreshvara,pravi,nuwakot,
3754,sharada,avi,tehrathum,
3755,sharada ramaniya damda,pravi,syangja,
3756,janapriya,mavi,syangja,
3757,navina,mavi,kaski,
3758,janaseva,avi,nuwakot,
3759,rama janaki,pravi,nuwakot,
3760,deurali,pravi,nuwakot,
3761,tinadhare pipalada.nda,mavi,nuwakot,
3762,jaladevi,pravi,syangja,
3763,jalpa devi,pravi,syangja,
3764,bhagvati,pravi,morang,
3765,manohara janata,mavi,morang,
3766,janakalyana,mavi,morang,
3767,janakalyana,mavi,morang,
3768,mahadeva,avi,panchthar,
3769,mahadeva gupteshvara,mavi,panchthar,
3770,chandreshvara,mavi,panchthar,
3771,jagadisha,mavi,dailekh,
3772,basanta rritu,pravi,saptari,
3773,bala mandira,pravi,sarlahi,
3774,siddhatha,pravi,lamjung,
3775,buddhamilana,mavi,lamjung,
3776,siddhakali,pravi,bhojpur,
3777,valavahubhashiya,pravi,sunsari,
3778,j~nana jyoti,pravi,doti,
3779,,pravi,dang,
3780,,pravi,dang,
3781,dhanubasa barahi vi kaski,,kaski,
3782,gaurigamu,pravi,dang,
3783,arvuna,avi,arghakhanchi,
3784,lakshmi narayana,mavi,jhapa,
3785,vachchala,mavi,nuwakot,
3786,bachchala,mavi,nuwakot,
3787,bhairaba,nimavi,dailekh,
3788,sarasvati,mavi,dailekh,
3789,virenda,mavi,dang,
3790,pipaladali kaski,,kaski,
3791,bhimashena,pravi,rolpa,
3792,hemanta,avi,rolpa,
3793,bhimasena,nimavi,rolpa,
3794,vi pi,pravi,bhaktapur,
3795,bhumeshyana,pravi,nuwakot,
3796,kantira jha namuna,mavi,dhanusha,
3797,janaseva,mavi,morang,
3798,shukreshvari,pravi,lalitpur,
3800,ratnaprakasa,pravi,lamjung,
3801,vuddhivikasa,pravi,lamjung,
3802,janavikasa,avi,syangja,
3803,vatuka bhairava,pravi,bara,
3804,chandrajyoti,avi,syangja,
3805,shahida shukra,mavi,syangja,
3806,trishahida,mavi,syangja,
3807,hima jyoti,avi,manang,
3808,sarasvati,avi,nuwakot,
3809,shamkara,mavi,saptari,
3810,,pravi,dang,
3811,bhagavati,avi,tehrathum,
3812,himalaya,nimavi,manang,
3813,simhabahini,mavi,tehrathum,
3814,sarvodaya,pravi,arghakhanchi,
3815,sarasvati bhavana ra,mavi,arghakhanchi,
3816,rapti,mavi,saptari,
3817,pramani midila,pravi,jhapa,
3818,kalika,avi,tehrathum,
3819,janata,avi,tehrathum,
3820,janajagrriti,mavi,dang,
3821,shri ne ra shambhusharana,mavi,bardiya,
3822,pam~nchajyoti,pravi,achham,
3823,kalika,mavi,achham,
3824,chandra,mavi,arghakhanchi,
3825,hile,nimavi,dhankuta,
3826,simhadevi,pravi,tehrathum,
3827,balajyoti,pravi,morang,
3828,sayapatri,avi,panchthar,
3829,devatapani,pravi,lamjung,
3830,valavikasa,pravi,lamjung,
3831,bhakta vidhashrama,mavi,bhaktapur,
3832,adarsha ratri,mavi,parsa,
3833,,nimavi,dang,
3834,maharudra,mavi,kaski,
3835,setidevi,nimavi,kavrepalanchok,
3836,shri simdura,pravi,palpa,
3837,bachchala,mavi,nuwakot,
3838,vanakatta,pravi,dang,
3839,kisana,pravi,lalitpur,
3840,pashupati,avi,parbat,
3841,shaligarama,mavi,parbat,
3842,tinajure,nimavi,tehrathum,
3843,nrrisimha,pravi,tehrathum,
3844,sanahumgi,mavi,palpa,
3845,mahabhara,avi,panchthar,
3846,mula bari,pravi,nuwakot,
3847,kanta chandra,mavi,saptari,
3848,bhagima,pravi,tehrathum,
3849,phidima,mavi,panchthar,
3850,amrrita,avi,panchthar,
3851,jana jyoti,mavi,lamjung,
3853,shiksha sadana pra li lamju~na,,lamjung,
3854,ratna,pravi,kaski,
3855,chandra prabha,mavi,kaski,
3856,kshitija,pravi,kaski,
3857,kalidevi,pravi,kavrepalanchok,
3858,shaulaputri,mavi,lamjung,
3859,devi sadana,pravi,lamjung,
3860,shiksha sadana,pravi,lamjung,
3861,jamanasimha smrriti,avi,bhaktapur,
3862,simhakalika,pravi,panchthar,
3863,sarasvati,pravi,kaski,
3864,vishnu,mavi,sunsari,
3865,janajagrriti,pravi,kavrepalanchok,
3866,,mavi,dang,
3867,ramapyari,pravi,kaski,
3868,mahendra,mavi,sindhupalchok,
3869,nepane,pravi,nuwakot,
3870,narasimha,pravi,nuwakot,
3871,chyanada.nda,avi,nuwakot,
3872,prabhuda.nda,avi,nuwakot,
3873,pashupati,pravi,nuwakot,
3874,udaya jalapadevi,mavi,nuwakot,
3875,lashmi,mavi,morang,
3876,raghupati,nimavi,morang,
3877,bhanu,pravi,sunsari,
3878,milijuli,nimavi,sunsari,
3879,bhanusmrriti,mavi,sunsari,
3880,pa~nchayata rajata jayanti,avi,sunsari,
3881,lilabhakta,avi,morang,
3882,kali,mavi,morang,
3883,mahadeva,nimavi,nuwakot,
3884,ganeshasurya,avi,nuwakot,
3885,simhadevi,avi,tehrathum,
3886,sarasvati,nimavi,taplejung,
3887,balajyoti,avi,morang,
3888,siddhadevi,nimavi,panchthar,
3889,nava jagrriti,pravi,parbat,
3890,vishnu paduka,mavi,kaski,
3891,chandodevi,pravi,nuwakot,
3892,gramina janata,nimavi,dhankuta,
3893,pa~nchajyoti,nimavi,morang,
3894,sunakhari,mavi,morang,
3895,simhadevi,pravi,tehrathum,
3896,nisana,avi,tehrathum,
3897,sunajhoda,mavi,morang,
3898,baladeva,avi,morang,
3899,janata mayavati,avi,sunsari,
3900,krrishna,mavi,sunsari,
3901,nayaka,pravi,parbat,
3902,nageshvara,avi,arghakhanchi,
3903,j~nanedaya,pravi,kavrepalanchok,
3904,dhaneshvara mahadeva,pravi,kavrepalanchok,
3905,bhamara,nimavi,nuwakot,
3906,chandeshvari,pravi,nuwakot,
3907,ganosha,mavi,lamjung,
3908,janajagrriti,nimavi,syangja,
3909,chiruva,avi,panchthar,
3910,triveni,mavi,panchthar,
3911,prakasha,mavi,sunsari,
3912,nayam nepala,avi,kalikot,
3913,narayani,mavi,panchthar,
3914,prrithvi,pravi,jhapa,
3915,vidya vikasha samudayika vi arghakha.nchi,,arghakhanchi,
3916,kamala,mavi,arghakhanchi,
3917,ne ra,pravi,dailekh,
3918,virendra,avi,nawalparasi,
3919,,pravi,morang,
3920,baburama,pravi,arghakhanchi,
3921,ra,pravi,chitwan,
3922,himalaya,nimavi,lamjung,
3923,sarasvati,mavi,panchthar,
3924,janaseva,avi,kavrepalanchok,
3925,siddheshvari,avi,panchthar,
3926,siddhadevi,mavi,panchthar,
3927,tribhuvana,mavi,jhapa,
3928,navina shiksha sadana,mavi,tehrathum,
3929,,mavi,morang,
3930,janaprakasha,pravi,arghakhanchi,
3931,janaprakasha,avi,arghakhanchi,
3932,janata,pravi,lamjung,
3933,prabhata,pravi,lamjung,
3934,mahenadra kirana,pravi,siraha,
3935,tribhuvana,mavi,jajarkot,
3936,kesho aniruddhavatti,mavi,saptari,
3937,kalika,pravi,arghakhanchi,
3938,yasodya,pravi,nuwakot,
3939,debisthana,pravi,dailekh,
3940,kalika,nimavi,tehrathum,
3941,ganosha,pravi,tehrathum,
3942,anandabhairava,pravi,makwanpur,
3943,buddha,pravi,panchthar,
3944,j~nanajyoti,pravi,makwanpur,
3945,pa~ncha,avi,rautahat,
3946,janakalyana,mavi,panchthar,
3947,vala kalyana,pravi,salyan,
3948,vipi smrriti,avi,panchthar,
3949,balakalyana,pravi,palpa,
3951,manakamana,mavi,syangja,
3952,katyayini,nimavi,achham,
3953,phalelu~na,avi,panchthar,
3954,janata,avi,morang,
3955,janata,avi,morang,
3956,bhojasiddha,mavi,makwanpur,
3957,adhunika rashtriya,mavi,makwanpur,
3958,baloddhara thapetara,pravi,kavrepalanchok,
3959,baloddhara,mavi,kavrepalanchok,
3960,sarasvati,avi,jajarkot,
3961,na era,pravi,jajarkot,
3962,baletaksara,pravi,gulmi,
3963,kalika,pravi,pyuthan,
3964,mandavi,mavi,pyuthan,
3965,prakrritika,avi,palpa,
3966,janapriya,mavi,palpa,
3967,,avi,makwanpur,
3968,triratna,pravi,makwanpur,
3969,janata,avi,palpa,
3970,shiba,pravi,tehrathum,
3971,bi pi,pravi,tehrathum,
3972,ikhna bhagavati,pravi,pyuthan,
3973,bhuvanishvari,pravi,pyuthan,
3974,kanya,pravi,syangja,
3975,himali,mavi,syangja,
3977,sarasvati,nimavi,makwanpur,
3978,ra,pravi,dhanusha,
3979,ne ra,pravi,pyuthan,
3980,gupteshvari,pravi,sindhupalchok,
3981,tatopani,pravi,sindhupalchok,
3982,gadgade,avi,bhaktapur,
3983,vinayaka sarasvati,avi,bhaktapur,
3984,chandrodaya,mavi,palpa,
3985,bajravarahi,mavi,makwanpur,
3986,j~nanada,mavi,makwanpur,
3987,gautama,avi,sindhupalchok,
3988,tapagau.n,avi,sindhupalchok,
3989,mahalakshmi,nimavi,morang,
3990,siddhakali,pravi,sindhupalchok,
3991,paiyaumbote,avi,panchthar,
3992,kaphalabote,avi,panchthar,
3993,sarasvati,pravi,panchthar,
3994,ardasha,avi,arghakhanchi,
3996,balapremi,mavi,bhaktapur,
3997,virendra,avi,morang,
3998,lakshmi,mavi,morang,
3999,bala ujjvala,mavi,makwanpur,
4000,khajahana,avi,rupandehi,
4001,rarikota,nimavi,palpa,
4002,shamkara jyoti,avi,arghakhanchi,
4003,bala,mavi,morang,
4004,shri lakshmi,pravi,palpa,
4005,vatasatulasi palpa,pravi,palpa,
4006,janakalyana jyotirmaya,avi,tehrathum,
4007,vindeshvari,pravi,makwanpur,
4008,,mavi,rautahat,
4009,lala ba,nimavi,panchthar,
4011,annapurna,mavi,arghakhanchi,
4012,bala mandira,pravi,bara,
4013,loka priya,pravi,makwanpur,
4014,ra,nimavi,dhanusha,
4015,sharada,mavi,sindhupalchok,
4017,sarosvati,pravi,panchthar,
4018,janajyoti,avi,makwanpur,
4019,vagishvari,pravi,pyuthan,
4020,balakalyana,avi,arghakhanchi,
4021,kalika,pravi,kavrepalanchok,
4022,balaujvala,mavi,kavrepalanchok,
4023,nepala rashtriya,avi,parsa,
4024,shiva nivasa,pravi,achham,
4025,janajyoti,pravi,pyuthan,
4026,mandavi,pravi,pyuthan,
4027,kamala devi,pravi,makwanpur,
4028,,avi,rautahat,
4029,praja utthana,pravi,makwanpur,
4030,janajyoti,avi,tehrathum,
4031,jalakanya,pravi,tehrathum,
4032,janajyoti,mavi,tehrathum,
4033,jalapadevi,mavi,sindhupalchok,
4034,gupteshvari,pravi,makwanpur,
4035,anahotilala,mavi,rautahat,
4036,tribhubana,pravi,tehrathum,
4037,janakalyana,mavi,palpa,
4038,rikota,nimavi,khotang,
4039,vanagamga,pravi,arghakhanchi,
4040,indrayani,mavi,makwanpur,
4041,mahendra pratapa,nimavi,sindhupalchok,
4042,dolamsa,avi,sindhupalchok,
4043,gyalasu~na,pravi,dolakha,
4044,chitre,mavi,dolakha,
4045,manakamana,pravi,dolakha,
4046,gabai,mavi,pyuthan,
4047,katyayani,pravi,achham,
4048,doharieko,nimavi,dailekh,
4050,makavanapura,pravi,makwanpur,
4051,amara,nimavi,makwanpur,
4052,shitaladevi,mavi,sindhupalchok,
4053,mahadevasthana,avi,sindhupalchok,
4054,vuddhahimalaya,pravi,kavrepalanchok,
4055,chailagamga,pravi,kavrepalanchok,
4056,gamga devi,pravi,kavrepalanchok,
4057,bauddhika vikasa,pravi,kathmandu,
4058,siddha ne ra,mavi,arghakhanchi,
4059,krrishna,pravi,salyan,
4060,yashodhara,pravi,achham,
4061,pashupati,mavi,ramechhap,
4062,tripureshvara,mavi,ramechhap,
4063,gamga prasada,mavi,dhanusha,
4064,pa~nchakanya,nimavi,sindhupalchok,
4065,jana vikasa,mavi,kavrepalanchok,
4066,thakura,avi,kavrepalanchok,
4067,chaulagamga,pravi,kavrepalanchok,
4068,mahendra,avi,arghakhanchi,
4069,siddha,mavi,arghakhanchi,
4070,harihara samskrrita tatha sadharana,mavi,arghakhanchi,
4071,kiranodaya,nimavi,kavrepalanchok,
4072,siddhasharana,avi,panchthar,
4073,sarvajanika,mavi,arghakhanchi,
4074,raktakalika,avi,sindhupalchok,
4075,dhamde,pravi,tehrathum,
4076,prrithvinarayana,avi,dolakha,
4077,bhima,mavi,dolakha,
4078,gamga,mavi,pyuthan,
4079,,mavi,dang,
4080,bhima,mavi,dolakha,
4081,kalidevi,avi,sindhupalchok,
4082,durgashakti,pravi,sindhupalchok,
4083,dhanamale,avi,dolakha,
4084,bhuvaneshvari,pravi,ramechhap,
4085,balamandira,pravi,ramechhap,
4086,bachchaladevi,avi,sindhupalchok,
4087,nepala rashtiya,avi,mahottari,
4088,gokhu~nga,avi,arghakhanchi,
4089,bhimeshvari,pravi,sindhupalchok,
4090,chaute,pravi,dolakha,
4091,bala shiksha,mavi,arghakhanchi,
4092,lokpa,pravi,kavrepalanchok,
4093,sarasvati,avi,kavrepalanchok,
4094,kalika,pravi,kavrepalanchok,
4095,pipalada.nda,pravi,dolakha,
4096,raktakali,avi,sindhupalchok,
4097,kalidevi,pravi,dolakha,
4098,pipalada.nda,avi,dolakha,
4099,kuti da.nda,mavi,dolakha,
4100,tho~nathae~na,avi,dolakha,
4101,mahadevashvari,avi,dolakha,
4102,yuvavarsha,avi,saptari,
4103,thulapokhara,avi,arghakhanchi,
4105,doharieko,pravi,dailekh,
4106,pipalachaura,mavi,achham,
4107,boteni,pravi,sindhuli,
4108,gaeganada.nda,pravi,dolakha,
4109,siddha mahendra,mavi,panchthar,
4110,simha siddha,pravi,panchthar,
4112,sarasvati mata,mavi,arghakhanchi,
4113,manedada.n,mavi,dolakha,
4114,phatakashila,nimavi,sindhupalchok,
4115,rashtriya,pravi,dolakha,
4116,bhumeshvari,pravi,dolakha,
4117,banakali,pravi,sindhupalchok,
4118,rashtriya,mavi,saptari,
4119,ratna jyoti,nimavi,makwanpur,
4120,janajagrriti,avi,sindhupalchok,
4121,kalidevi,nimavi,sindhupalchok,
4122,kalika,avi,sindhupalchok,
4123,badhabhairaba,mavi,sindhupalchok,
4124,baghabhairaba,mavi,sindhupalchok,
4125,sharada,mavi,kavrepalanchok,
4126,janajagrrita,mavi,ramechhap,
4127,ganesha,pravi,sindhupalchok,
4128,kya~nasi~na,avi,sindhupalchok,
4129,divyashvari dolakha,,dolakha,
4130,shahida dashratha,nimavi,siraha,
4131,chesakhare,pravi,dolakha,
4132,vaityashvara,mavi,dolakha,
4133,shailudeshvara,pravi,dolakha,
4134,bhotenamla~nga,mavi,sindhupalchok,
4135,adarsha,mavi,mahottari,
4136,rapasu~na,pravi,sindhupalchok,
4137,jayashvara,nimavi,ramechhap,
4138,jatteshvari,mavi,ramechhap,
4139,thodhu,pravi,ramechhap,
4140,rrishikula,mavi,achham,
4141,vidyamandira,mavi,achham,
4142,mahendra kanti,mavi,sindhupalchok,
4143,yarsa,pravi,dolakha,
4144,nilakantheshvara,mavi,dolakha,
4145,sthaniya,avi,arghakhanchi,
4147,bageshvari,nimavi,sindhupalchok,
4148,nera,pravi,arghakhanchi,
4149,chandrajyoti,avi,arghakhanchi,
4150,pharsava takura,mavi,arghakhanchi,
4151,loka hita,mavi,chitwan,
4152,indeshvari,mavi,sindhupalchok,
4153,maha~nakali,pravi,kavrepalanchok,
4154,shambhu,avi,arghakhanchi,
4155,janakalyana,avi,kapilbastu,
4156,bhumeshvari,mavi,sindhupalchok,
4157,sarasvati,mavi,sindhupalchok,
4158,siddhiganesha,mavi,sindhupalchok,
4160,rajeshvari,mavi,sindhupalchok,
4161,dikapala,pravi,sindhupalchok,
4162,golmadevi,mavi,sindhupalchok,
4163,amara,avi,arghakhanchi,
4164,mahendrodaya,mavi,ramechhap,
4165,valakalyana,mavi,ramechhap,
4166,netrajyoti,avi,kavrepalanchok,
4167,sunapati,avi,ramechhap,
4168,kusheshvara,mavi,ramechhap,
4169,sitaladebi,pravi,sindhupalchok,
4170,hiradevi,nimavi,sindhupalchok,
4171,mahendra,nimavi,myagdi,
4172,sa.ngute,pravi,dolakha,
4173,mandira,pravi,achham,
4174,kalika devi,pravi,achham,
4175,devi,avi,ramechhap,
4176,kha.ndadevi,avi,ramechhap,
4177,janata,mavi,ramechhap,
4178,vajrakali,avi,ramechhap,
4179,mani damda,pravi,panchthar,
4180,kasturi,avi,panchthar,
4181,jugala,mavi,sindhupalchok,
4182,mahakaleshvari,pravi,sindhupalchok,
4183,rupa nepali pala,mavi,rautahat,
4184,mahendra kirana,mavi,makwanpur,
4185,bramhakali,avi,makwanpur,
4186,devisthana,avi,dolakha,
4187,shrrri~ngeshvara,pravi,dolakha,
4188,shantiudaya,avi,sindhupalchok,
4189,mahendra,avi,sindhupalchok,
4190,bhimasena,pravi,sindhupalchok,
4191,rama devi,pravi,sindhupalchok,
4192,rashtiya janajagrriti,pravi,myagdi,
4193,himavarti,pravi,dolakha,
4194,vojhoghari,pravi,dolakha,
4195,melamchi hva~na,pravi,sindhupalchok,
4196,galekhara,mavi,dailekh,
4197,balephi,mavi,sindhupalchok,
4198,ne ra,nimavi,bara,
4199,dhanyeshvara,avi,ramechhap,
4200,harerama,avi,ramechhap,
4201,mahadeva,pravi,panchthar,
4202,kyasi~na,pravi,sindhupalchok,
4203,kamaladevi pra,mavi,ramechhap,
4204,rudrakali,pravi,myagdi,
4205,kalika devi,pravi,achham,
4206,nanda,mavi,achham,
4207,pati~na,nimavi,sindhupalchok,
4208,sundaridevi,nimavi,makwanpur,
4209,julkeshvari,pravi,sindhupalchok,
4210,natarammeshvara,pravi,makwanpur,
4211,lekha pandra~na,pravi,makwanpur,
4212,vudha,pravi,dolakha,
4213,bhamgeri,mavi,dolakha,
4214,satyeshvara,mavi,dolakha,
4215,sharada,nimavi,dolakha,
4216,krrishna,mavi,bhaktapur,
4217,jamunakharka,pravi,myagdi,
4218,buddha prastavita,pravi,makwanpur,
4219,bhi,mavi,sindhupalchok,
4220,raithane,nimavi,sindhupalchok,
4221,,pravi,siraha,
4222,buddha,avi,makwanpur,
4223,shri baijanatha,nimavi,sarlahi,
4224,usimiga.nka,pravi,dolakha,
4225,tasianama,pravi,dolakha,
4226,indradevi,avi,ramechhap,
4227,bhima,avi,ramechhap,
4228,sunagabha,pravi,sindhupalchok,
4229,thampu,mavi,dolakha,
4230,lumna~na,pravi,dolakha,
4231,tikhatala,pravi,dolakha,
4232,shivalaya,pravi,myagdi,
4233,shivalaya,avi,myagdi,
4234,janata,mavi,arghakhanchi,
4235,chandeshvari,mavi,ramechhap,
4236,,nimavi,ramechhap,
4237,rudraksheshvara,mavi,ramechhap,
4238,galeshvara,mavi,myagdi,
4239,dhu~negashvari,pravi,dolakha,
4240,pa~nchakanya,avi,kavrepalanchok,
4241,sharada,nimavi,kavrepalanchok,
4242,ahalada.nda,avi,dolakha,
4243,sarasvati,mavi,kavrepalanchok,
4244,jageshvara,pravi,kavrepalanchok,
4245,thakanapokhari,nimavi,myagdi,
4246,bhumisthana,pravi,dolakha,
4247,janaseva,pravi,lamjung,
4248,devi,pravi,dolakha,
4249,valavikasa,pravi,kavrepalanchok,
4250,amvika bala vikasa,avi,kavrepalanchok,
4251,siham devi,pravi,nuwakot,
4252,setidevi,mavi,nuwakot,
4253,jagadamba,pravi,pyuthan,
4254,arunodaya,avi,nuwakot,
4255,kalika,avi,nuwakot,
4256,amara,mavi,pyuthan,
4257,devisadana,pravi,lamjung,
4258,janakalyana,mavi,lamjung,
4259,pa~nchakanya,avi,kathmandu,
4260,lalitachandra,avi,tehrathum,
4261,ramasamskrrita,mavi,tehrathum,
4262,amara ne ra,pravi,pyuthan,
4263,krrishna,pravi,myagdi,
4264,dina kalyana,pravi,parbat,
4265,shantidevi,avi,nuwakot,
4266,shanti kalyana,pravi,nuwakot,
4267,aji~ngare,mavi,nuwakot,
4268,kisani,mavi,myagdi,
4269,pavlika,mavi,saptari,
4270,champavati,pravi,lamjung,
4271,j~nanodaya,mavi,lamjung,
4272,palusiddhi,pravi,pyuthan,
4273,,avi,dang,
4274,deurali,avi,myagdi,
4275,adarsha,mavi,palpa,
4276,kanya devi,pravi,nuwakot,
4277,annapurna,avi,nuwakot,
4278,kalyana,mavi,nuwakot,
4279,kailashanagara,mavi,chitwan,
4280,ghumte,pravi,baglung,
4281,bageshvari,avi,myagdi,
4282,vidhamandira,pravi,myagdi,
4283,,mavi,pyuthan,
4284,balabikasa,pravi,pyuthan,
4285,ranabhuvaneshvari,mavi,nuwakot,
4286,ratna,pravi,lamjung,
4287,mahendra,pravi,lamjung,
4289,panauti,pravi,kavrepalanchok,
4290,panauti,avi,kavrepalanchok,
4291,gorarava natha,pravi,kavrepalanchok,
4292,gorakhanatha,avi,kavrepalanchok,
4293,raktakali,pravi,kavrepalanchok,
4294,janakalyana shishu syahara,avi,myagdi,
4295,bharati,avi,myagdi,
4296,shveta ganesha,avi,kavrepalanchok,
4298,kisani,mavi,myagdi,
4299,ramachandra,mavi,myagdi,
4301,sharada,mavi,lamjung,
4302,simha vahini,nimavi,panchthar,
4303,dipendra,mavi,jajarkot,
4304,kamaru devi,nimavi,kathmandu,
4305,mahadeva,mavi,nuwakot,
4306,chandi,mavi,nuwakot,
4307,velarikhana,pravi,syangja,
4308,alamadevi,pravi,syangja,
4309,mala devi,pravi,nuwakot,
4310,chvadi pablika,mavi,nuwakot,
4311,janajyoti,avi,tehrathum,
4312,sarasvati,pravi,tehrathum,
4313,siddheshvara,mavi,tehrathum,
4314,nepala rashtriya,mavi,dailekh,
4315,tribhuvana,pravi,panchthar,
4316,manahari,pravi,lamjung,
4317,nabina,pravi,lamjung,
4318,,avi,jajarkot,
4319,ganesha,avi,kavrepalanchok,
4320,shubhachamunda,mavi,kavrepalanchok,
4321,setidevi,mavi,kavrepalanchok,
4322,bhagavati,pravi,arghakhanchi,
4323,siddhaganesha,mavi,tehrathum,
4324,sarada,pravi,kavrepalanchok,
4325,kholekharka,avi,nuwakot,
4326,silasita,pravi,nuwakot,
4327,syauri bhume,mavi,nuwakot,
4328,rashtiya,mavi,nuwakot,
4329,kalika,avi,nuwakot,
4330,krrishna,avi,nuwakot,
4331,janashakti,avi,nuwakot,
4332,ganesha,pravi,baitadi,
4333,galeshvara,pravi,baitadi,
4334,vijaya,mavi,kanchanpur,
4335,siddhanatha,mavi,kanchanpur,
4336,kalika,pravi,kanchanpur,
4337,annapurna,pravi,arghakhanchi,
4338,j~nanodaya,avi,kapilbastu,
4339,j~nanadipa,pravi,arghakhanchi,
4340,,pravi,dang,
4341,,pravi,siraha,
4342,kalika,pravi,kalikot,
4343,mahadeva,avi,jajarkot,
4344,narajyoti,pravi,jajarkot,
4345,thalekharka,pravi,syangja,
4346,mahakali,pravi,tehrathum,
4347,sarasvati,pravi,nuwakot,
4348,chvadi,mavi,nuwakot,
4349,janata,avi,dang,
4350,janata,nimavi,morang,
4351,radhika,mavi,morang,
4352,balajyoti,avi,arghakhanchi,
4353,kalika,avi,dailekh,
4354,bala bhairava,pravi,dailekh,
4355,netraprakasha,pravi,kavrepalanchok,
4356,durga devi,avi,jajarkot,
4357,mandali,pravi,lamjung,
4358,pragati,pravi,lamjung,
4359,mahamkala,avi,kavrepalanchok,
4360,shilakanya devi,avi,nuwakot,
4361,suryajyoti,avi,kavrepalanchok,
4362,daksupata,nimavi,arghakhanchi,
4363,srrijana,pravi,lamjung,
4364,manakamana,pravi,lamjung,
4365,simra~nachaura,nimavi,nuwakot,
4366,malika,pravi,nuwakot,
4367,janata rashtriya,pravi,dhanusha,
4368,chandi,pravi,syangja,
4369,chisapani,avi,syangja,
4370,mahendra,mavi,syangja,
4371,janaseva,mavi,kanchanpur,
4372,madarasa kadirayao madina,pravi,manang,
4373,jayanti,mavi,dailekh,
4374,janajagrriti,nimavi,sunsari,
4375,navajivana,mavi,nuwakot,
4376,sita,pravi,kavrepalanchok,
4377,kamaladevi jana priya,mavi,kavrepalanchok,
4378,kalikadevi,mavi,dailekh,
4379,jhayaure pipala,pravi,dailekh,
4380,sanu kimta~na,mavi,nuwakot,
4381,jalnukhola,pravi,nuwakot,
4382,upallo,nimavi,syangja,
4383,yuva barsha janata,nimavi,arghakhanchi,
4384,dallepokhari,pravi,sindhupalchok,
4385,golmeshvari,pravi,sindhupalchok,
4386,janakalyana,avi,parbat,
4387,mamgala,mavi,lamjung,
4388,rudra,nimavi,lamjung,
4389,rudra,mavi,lamjung,
4390,mahendra,mavi,syangja,
4391,nepala rashtiya,nimavi,bhaktapur,
4392,janakalyana,mavi,udayapur,
4393,rashtiya,mavi,kanchanpur,
4394,purnima,avi,kanchanpur,
4395,balamandira,mavi,kaski,
4396,vauddha milana,pravi,lamjung,
4397,sudarshana,avi,lamjung,
4398,shishu vidyashrama,mavi,lamjung,
4399,sarasvati,nimavi,sindhuli,
4400,krrishna,pravi,kanchanpur,
4401,mahadeva,pravi,parbat,
4402,janaka,mavi,parbat,
4403,,pravi,sarlahi,
4404,sarasvati,mavi,dang,
4405,muktinatha,avi,mustang,
4406,shanti,avi,kaski,
4407,yuvavarsha janata,pravi,arghakhanchi,
4408,chiti,pravi,lamjung,
4409,chaitanyodaya satya,mavi,lamjung,
4410,,mavi,morang,
4411,sarasvati,mavi,morang,
4412,j~nanajyoti,avi,baitadi,
4413,siddhanatha,pravi,kanchanpur,
4414,pa~nchakanya,avi,nuwakot,
4415,shakti,mavi,nuwakot,
4416,sihampura pashupati,mavi,panchthar,
4417,pranami,mavi,tehrathum,
4418,tileshvara,pravi,nuwakot,
4419,da~nre,pravi,arghakhanchi,
4420,sarasvati,nimavi,sindhuli,
4421,kalika,pravi,sindhuli,
4422,kuleshvara,pravi,sindhuli,
4423,yuvavarsha,pravi,lamjung,
4424,manakamana,pravi,lamjung,
4425,sarvajanika,avi,kavrepalanchok,
4426,arukharka chapa,avi,jhapa,
4427,sarasvati,mavi,arghakhanchi,
4428,bhagavati,mavi,tehrathum,
4429,buddhi,pravi,jajarkot,
4430,kuvari,avi,palpa,
4431,gauli~ngeshvara mahadeva,mavi,nuwakot,
4432,janatamayavati,nimavi,sunsari,
4433,ganesha sthana,pravi,nuwakot,
4434,janata,pravi,panchthar,
4435,shri panchakule,pravi,dang,
4436,janakalyana,pravi,nuwakot,
4437,vorla~nga bhume,pravi,jhapa,
4438,janaj~nana niketana,mavi,nuwakot,
4439,sarasvati,mavi,saptari,
4440,bhairavi devi,pravi,nuwakot,
4441,indreshvara,avi,nuwakot,
4442,janapriya,mavi,syangja,
4443,svadharma,nimavi,kaski,
4444,ratna,avi,kaski,
4445,namja~na,avi,tehrathum,
4446,sarasvati,pravi,kanchanpur,
4447,durga rashtriya,pravi,kanchanpur,
4448,sharada,mavi,parbat,
4449,kumbhakarna,pravi,panchthar,
4450,bharati,mavi,syangja,
4451,thanapati,avi,nuwakot,
4452,j~nanajyoti,mavi,nuwakot,
4453,virendra,nimavi,morang,
4454,balatapasa,avi,syangja,
4455,janaseva,avi,sindhupalchok,
4456,jalpa,mavi,sindhupalchok,
4457,rama,mavi,sindhupalchok,
4458,shiva shakti,pravi,lamjung,
4459,syauri bhume,pravi,nuwakot,
4460,kshetrapala,mavi,nuwakot,
4461,ekata,avi,morang,
4462,mukti milana,pravi,lamjung,
4463,mahendranagara,mavi,kanchanpur,
4464,mahendra,mavi,kanchanpur,
4465,vaijanatha,mavi,kanchanpur,
4466,sarasvati samskrrita,mavi,baitadi,
4467,janautthana,pravi,kanchanpur,
4468,durga,avi,kanchanpur,
4469,siddhartha,pravi,sindhupalchok,
4470,kalleri,avi,sindhupalchok,
4471,j~naneshvara,pravi,kavrepalanchok,
4472,lakshmi,avi,dailekh,
4473,chaura,avi,arghakhanchi,
