school_id_A,school_id_B,school_A,school_name_B,school_name_A,extracted_district_A,district_id_B,district_B,province_id_B,province_B,local_level_id_B,location_B,local_level_B
2,11142,छेनखामा प्राथमिक विद्यालय भोजपुर,Chhenkhama Basic School,छेनखामा प्रावि,भोजपुर,1,Bhojpur,1,Koshi,103,Annapurna,Temkemaiyung Rural Municipality
5,41671,"जनजागृति माध्यमिक विधालय, तनहुँ",Jana Jagriti Basic School,जनजागृति मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,Bandipur -6,Bandipur Rural Municipality
25214,41671,"जनजागृति माध्यमिक विद्यालय, भानु, तुरतुरे, तनहुँ",Jana Jagriti Basic School,जनजागृति मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,Bandipur -6,Bandipur Rural Municipality
14,12169,जाल्पा निम्न माध्यमिक विधालय भौसिपंखा भोजपुर,Jalapa Basic School,जाल्पा निमावि,भोजपुर,1,Bhojpur,1,Koshi,96,Ryang Tharpu,Arun Rural Municipality
16,12169,"जाल्पा माध्यमिक विद्यालय, भोजपुर",Jalapa Basic School,जाल्पा मावि,भोजपुर,1,Bhojpur,1,Koshi,96,Ryang Tharpu,Arun Rural Municipality
9561,12169,जाल्पा निम्न माध्यमिक विधालय चरम्वी भोजपुर,Jalapa Basic School,जाल्पा निमावि,भोजपुर,1,Bhojpur,1,Koshi,96,Ryang Tharpu,Arun Rural Municipality
9754,12169,जाल्पा उच्च माध्यमिक विधालय चौकिडाडा भोजपुर,Jalapa Basic School,जाल्पा मावि,भोजपुर,1,Bhojpur,1,Koshi,96,Ryang Tharpu,Arun Rural Municipality
20,11060,"चण्डेश्वर माध्यमिक विद्यालय, बालंखा, भोजपुर",Chandeshwary Pra Vi,चण्डेश्वर मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
9901,11060,"चण्डेश्वरी नि मा वि, भोजपुर",Chandeshwary Pra Vi,चण्डेश्वरी निमावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
10919,11060,चण्डेश्वरी निम्न माध्यमिक विधालय पावला भोजपुर,Chandeshwary Pra Vi,चण्डेश्वरी निमावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
21615,11060,चण्द्रेश्वर माध्यमिक विधालय नागी भोजपुर,Chandeshwary Pra Vi,चण्द्रेश्वर मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
22496,11060,"चण्डेश्वरी माध्यमिक विद्यालय नागी, भोजपुर",Chandeshwary Pra Vi,चण्डेश्वरी मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
22653,11060,"चन्द्रेश्वर माध्यमिक विधालय, भोजपुर",Chandeshwary Pra Vi,चन्द्रेश्वर मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
29583,11060,"चन्द्रेश्वर माध्यमिक विद्यालय, भोजपुर",Chandeshwary Pra Vi,चन्द्रेश्वर मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
21,14424,पञ्चकन्या माध्यमिक विद्यालय भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
1465,14424,"पंचकन्या नि मा वि, भोजपुर",Pancha Kanya Aavi,पंचकन्या निमावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
9816,14424,पञ्चकन्या उच्च माध्यमिक विधालय भुल्के भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
9827,14424,पञ्चकन्या माध्यमिक विधालय बोखीम भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
9914,14424,पञ्चकन्या निम्न माध्यमिक विधालय गुप्तेश्वर भोजपुर,Pancha Kanya Aavi,पञ्चकन्या निमावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
18965,14424,"पंचकन्या मा वि, भोजपुर",Pancha Kanya Aavi,पंचकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
18975,14424,पञ्चकन्या माध्यमिक विधालय वासिङथर्पु भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
19017,14424,पन्चकन्या उ॰ माध्यमिक विद्यालय भोजपुर,Pancha Kanya Aavi,पन्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
21564,14424,पञ्चकन्या माध्यमिक विद्यालय च्याङग्रे भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
24100,14424,पञ्चकन्या माध्यमिक विधालय हसनपुर भोजपुर,Pancha Kanya Aavi,पञ्चकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,98,Hatuwagadhi,Hatuwagadhi Rural Municipality
31,15850,"शितलादेवी प्रा वि, भोजपुर",Shitala Devi Basic School,शितलादेवी प्रावि,भोजपुर,1,Bhojpur,1,Koshi,99,Pauwadungma,Pauwadungma Rural Municipality
39,15850,"सितला देवी प्रा॰वि॰ तिवारी भञ्जाङ, भोजपुर",Shitala Devi Basic School,सितला देवी प्रावि,भोजपुर,1,Bhojpur,1,Koshi,99,Pauwadungma,Pauwadungma Rural Municipality
21414,15850,"शितला देवी प्रा॰वि, भोजपुर",Shitala Devi Basic School,शितला देवी प्रावि,भोजपुर,1,Bhojpur,1,Koshi,99,Pauwadungma,Pauwadungma Rural Municipality
32,16712,"सिंह बाहिनी प्राथमिक विद्यालय भोजपुर न॰पा॰, भोजपुर",Singha Bahini Basic School,सिंह बाहिनी प्रावि,भोजपुर,1,Bhojpur,1,Koshi,97,Gharasime,Bhojpur Municipality
10750,16712,"सिंह बाहिनी उ॰ माध्यमिक विद्यालय, शनिश्चरे भोजपुर",Singha Bahini Basic School,सिंह बाहिनी मावि,भोजपुर,1,Bhojpur,1,Koshi,97,Gharasime,Bhojpur Municipality
38,12360,"जीवनज्योति माध्यमिक विद्यालय, इलाम",Jana Jyoti Basic School,जीवनज्योति मावि,इलाम,3,Ilam,1,Koshi,244,Pachewa,Phakphokthum Rural Municipality
19155,12360,"जन्ज्योती प्रा॰वि॰, इलाम",Jana Jyoti Basic School,जन्ज्योती प्रावि,इलाम,3,Ilam,1,Koshi,244,Pachewa,Phakphokthum Rural Municipality
24160,12360,"जनज्योती प्रा॰वि॰, इलाम",Jana Jyoti Basic School,जनज्योती प्रावि,इलाम,3,Ilam,1,Koshi,244,Pachewa,Phakphokthum Rural Municipality
26471,12360,"जीवनज्योती प्रा॰वि॰, इलाम",Jana Jyoti Basic School,जीवनज्योती प्रावि,इलाम,3,Ilam,1,Koshi,244,Pachewa,Phakphokthum Rural Municipality
42,12973,कालिका माध्यमिक विधालय हेलौछा भोजपुर,Kalika Basic School,कालिका मावि,भोजपुर,1,Bhojpur,1,Koshi,102,Shadananda Municipality,Shadananda Municipality
18970,12973,"कालिका माध्यमिक विद्यालय ओख्रे, भोजपुर",Kalika Basic School,कालिका मावि,भोजपुर,1,Bhojpur,1,Koshi,102,Shadananda Municipality,Shadananda Municipality
44,42006,"झारगाउ प्रा वि, तनहु",Jhargaun Basic School,झारगाउ प्रावि,तनहुँ,46,Tanahun,4,Gandaki,747,"Bandipur - 5, Jhargaun",Bandipur Rural Municipality
13851,42006,"झारगाउँ प्राथमिक विद्यालय, तनहुँ",Jhargaun Basic School,झारगाउँ प्रावि,तनहुँँ,46,Tanahun,4,Gandaki,747,"Bandipur - 5, Jhargaun",Bandipur Rural Municipality
52,4900,"छिम्केश्वरी नि मा वि, तनहु",Chimkeshwori Pra V,छिम्केश्वरी निमावि,तनहुँ,46,Tanahun,4,Gandaki,746,Aanbookhaireni,Aanbookhaireni Rural Municipality
26365,4900,"छिम्केश्वरी माध्यमिक विद्यालय, भाँगे, तनहुँ",Chimkeshwori Pra V,छिम्केश्वरी मावि,तनहुँँ,46,Tanahun,4,Gandaki,746,Aanbookhaireni,Aanbookhaireni Rural Municipality
53,15028,"राष्टि्य निम्न माध्यमिक विधालय सोयाङ, इलाम",Rastriya Basic School,राष्टि्य निमावि,इलाम,3,Ilam,1,Koshi,250,Jamuna,Sandakpur Rural Municipality
10247,15028,"राष्ट्रिय माध्यमिक विद्यालय, इलाम",Rastriya Basic School,राष्ट्रिय मावि,इलाम,3,Ilam,1,Koshi,250,Jamuna,Sandakpur Rural Municipality
22797,15028,"राष्ट्रिय माध्यमिक विद्यालय, फाकाफोकथुम, इलाम",Rastriya Basic School,राष्ट्रिय मावि,इलाम,3,Ilam,1,Koshi,250,Jamuna,Sandakpur Rural Municipality
60,16676,"शिक्षाक्षमाकन्या प्रा॰वि, भोजपुर",Siksha Kshamakanya Secondary School,शिक्षाक्षमाकन्या प्रावि,भोजपुर,1,Bhojpur,1,Koshi,95,Bayang,Aamchowk Rural Municipality
18974,16676,"शिक्षा क्षमाकन्या माध्यमिक विद्यालय आमचोक, भोजपुर",Siksha Kshamakanya Secondary School,शिक्षा क्षमाकन्या मावि,भोजपुर,1,Bhojpur,1,Koshi,95,Bayang,Aamchowk Rural Municipality
77,1583,"बुद्ध माध्यमिक विद्यालय, इलाम",Bauddha Basic School,बुद्ध मावि,इलाम,3,Ilam,1,Koshi,247,Chitrre Danda,Maijogmai Rural Municipality
86,1816,"विद्या प्रा॰वि॰, इलाम",Bidya Basic School,विद्या प्रावि,इलाम,3,Ilam,1,Koshi,245,Tilkeni,Ilam Municipality
19176,1816,"बिद्या प्राथमिक विद्यालय, इलाम",Bidya Basic School,विद्या प्रावि,इलाम,3,Ilam,1,Koshi,245,Tilkeni,Ilam Municipality
87,13775,"महेश्वरा प्राथमिक विद्यालय, निन्दाखु, साेयाक, इलाम",Maheshwara Basic School,महेश्वरा प्रावि,इलाम,3,Ilam,1,Koshi,245,Nindakhu,Ilam Municipality
178,13775,"महेश्वरा निम्न माध्यमिक विधालय, सोयाक इलाम",Maheshwara Basic School,महेश्वरा निमावि,इलाम,3,Ilam,1,Koshi,245,Nindakhu,Ilam Municipality
89,1634,"भगवती माध्यमिक विद्यालय, गोलाखर्क, इलाम",Bhagawati Basic School,भगवती मावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
97,1634,"भगवती माध्यमिक विद्यालय, इलाम",Bhagawati Basic School,भगवती मावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
98,1634,भगवती उ॰ माध्यमिक विधालय धुसेनी-६ इलाम,Bhagawati Basic School,भगवती मावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
19085,1634,"भगवती नि॰मा॰वि॰, जितपुर, इलाम",Bhagawati Basic School,भगवती निमावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
22541,1634,"भगवती माध्यमिक विद्यालय, जमुना, इलाम",Bhagawati Basic School,भगवती मावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
22911,1634,"भगवती माध्यमिक विधालय महमाई, इलाम",Bhagawati Basic School,भगवती मावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Municipality,Suryodaya Municipality
91,140,"आदर्श प्रा॰वि॰, फिक्कल, इलाम",Adarsha Basic School,आदर्श प्रावि,इलाम,3,Ilam,1,Koshi,246,Soktim,Mai Municipality
92,140,"आदर्श माध्यमिक विद्यालय, इलाम",Adarsha Basic School,आदर्श मावि,इलाम,3,Ilam,1,Koshi,246,Soktim,Mai Municipality
3183,140,"आदर्श निम्न माध्यमिक विधालय, कजनी इलाम",Adarsha Basic School,आदर्श निमावि,इलाम,3,Ilam,1,Koshi,246,Soktim,Mai Municipality
94,11463,"दृपादवी प्रा॰वि॰, इलाम",Dripa Devi Basic School,दृपादवी प्रावि,इलाम,3,Ilam,1,Koshi,245,Barbhaiya,Ilam Municipality
95,34943,"पशुपति कन्या मन्दिर माध्यमिक विधालय, दोलखा",Pashupati Kanya Mandir Secondary School,पशुपति कन्या मन्दिर मावि,दोलखा,32,Dolakha,3,Bagamati,187,Charikot,Bhimeshwor Municipality
100,13743,"महेन्द्र रत्न माध्यमिक विद्यालय, विर्तामोड, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
927,13743,"महेन्द्र रत्न माध्यमिक विद्यालय, कमल, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
2276,13743,"महेन्द्र रत्न माध्यमिक विधालय, केचरा-२, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
2844,13743,"महेन्द्र रत्न माध्यमिक विद्यालय कमल, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
16503,13743,"महेन्द्र रत्न माध्यमिक विद्यालय अनारमनी, बिर्तामोड, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
26473,13743,"महेन्द्र रत्न माध्यमिक विद्यालय केचना, झापा",Mahendra Ratna Secondary School,महेन्द्र रत्न मावि,झापा,4,Jhapa,1,Koshi,262,Birtamod,Birtamod Municipality
101,42082,"कालीका मा बि, तनहु",Kalika Basic School,कालीका मावि,तनहुँ,46,Tanahun,4,Gandaki,747,"Bandipur-5, Thumka",Bandipur Rural Municipality
322,42082,"कालिका माध्यमिक विद्यालय, भानु न॰पा॰, तनहुँ",Kalika Basic School,कालिका मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,"Bandipur-5, Thumka",Bandipur Rural Municipality
423,42082,"कालिका माध्यमिक विद्यालय, पुर्कोट, तनहुँ",Kalika Basic School,कालिका मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,"Bandipur-5, Thumka",Bandipur Rural Municipality
13866,42082,"कालिका माध्यमिक विद्यालय, तनहुँ",Kalika Basic School,कालिका मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,"Bandipur-5, Thumka",Bandipur Rural Municipality
20394,42082,"कालिका माध्यमिक विद्यालय, देवघाट, तनहुँ",Kalika Basic School,कालिका मावि,तनहुँँ,46,Tanahun,4,Gandaki,747,"Bandipur-5, Thumka",Bandipur Rural Municipality
103,13390,"लक्ष्मी नारायण्ा प्रा वि, भोजपुर",Laxmi Narayan Basic School,लक्ष्मी नारायण्ा प्रावि,भोजपुर,1,Bhojpur,1,Koshi,99,Bastim,Pauwadungma Rural Municipality
104,14905,"रचना प्रा वि, भोजपुर",Rachana Basic School,रचना प्रावि,भोजपुर,1,Bhojpur,1,Koshi,96,Deurali,Arun Rural Municipality
107,42990,"पारवती मा बि, तनहु",Parbati Basic School,पारवती मावि,तनहुँ,46,Tanahun,4,Gandaki,753,Manahari,Myagde Rural Municipality
382,42990,"पार्वती माध्यमिक विद्यालय देवघाट, तनहुँ",Parbati Basic School,पार्वती मावि,तनहुँँ,46,Tanahun,4,Gandaki,753,Manahari,Myagde Rural Municipality
12893,42990,"पार्वती माध्यमिक विद्यालय, तनहुँ",Parbati Basic School,पार्वती मावि,तनहुँँ,46,Tanahun,4,Gandaki,753,Manahari,Myagde Rural Municipality
13147,42990,"पार्वती नि मा वि, तनहु",Parbati Basic School,पार्वती निमावि,तनहुँ,46,Tanahun,4,Gandaki,753,Manahari,Myagde Rural Municipality
25748,42990,"पार्वती माध्यमिक विद्यालय, भिमाद, तनहुँ",Parbati Basic School,पार्वती मावि,तनहुँँ,46,Tanahun,4,Gandaki,753,Manahari,Myagde Rural Municipality
109,13670,सिंहदेवी माध्यमिक विधालय हलौछा भोजपुर ।,Mahadevi Basic School,सिंहदेवी मावि,भोजपुर,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
9606,13670,सिंहदेवी माध्यमिक विधालय लेखर्क भोजपुर,Mahadevi Basic School,सिंहदेवी मावि,भोजपुर,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
9955,13670,सिंहदेवी निम्न माध्यमिक विधालय वोया भोजपुर,Mahadevi Basic School,सिंहदेवी निमावि,भोजपुर,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
21558,13670,"सिंहदेवी मा वि, भोजपुर",Mahadevi Basic School,सिंहदेवी मावि,भोजपुर,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
21629,13670,सिंहदेवी माध्यमिक विद्यालय भोजपु्र,Mahadevi Basic School,सिंहदेवी मावि,भोजपु्र,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
24113,13670,"सिंहदेवी उ॰ माध्यमिक विधालय, लेर्खक भोजपुर",Mahadevi Basic School,सिंहदेवी मावि,भोजपुर,1,Bhojpur,1,Koshi,99,Sanodumma -Supla,Pauwadungma Rural Municipality
114,43595,"शंकर माध्यमिक विद्यालय, तनहुँ",Shankar Pra V,शंकर मावि,तनहुँँ,46,Tanahun,4,Gandaki,754,Ruptar,Rishing Rural Municipality
115,52252,"जनक माध्यमिक विद्यालय गैंडाकोट, व॰सु॰पूर्व नवलपरासी",Janaki Basic School,जनक मावि,नवलपरासी,48,Nawalparasi,5,Lumbini,438,Lagunaha,Bardaghat Municipality
8027,52252,"जनक माध्यमिक विद्यालय, गैडाकोट, नवलपरासी",Janaki Basic School,जनक मावि,नवलपरासी,48,Nawalparasi,5,Lumbini,438,Lagunaha,Bardaghat Municipality
9880,52252,"जनक उच्च मा॰, िनवलपरासी",Janaki Basic School,जनक मावि,विनवलपरासी,48,Nawalparasi,5,Lumbini,438,Lagunaha,Bardaghat Municipality
26756,52252,"जनक माध्यमिक विद्यालय, नवलपरासी",Janaki Basic School,जनक मावि,नवलपरासी,48,Nawalparasi,5,Lumbini,438,Lagunaha,Bardaghat Municipality
119,4842,महेन्द्र ज्योती माध्यमिक विद्यालय तनहुँ,Chandra Jyoti Primary School,महेन्द्र ज्योती मावि,तनहुँँ,46,Tanahun,4,Gandaki,754,Dadhiban,Rishing Rural Municipality
133,4842,"चन्द्रज्योती मा बि, तनहु",Chandra Jyoti Primary School,चन्द्रज्योती मावि,तनहुँ,46,Tanahun,4,Gandaki,754,Dadhiban,Rishing Rural Municipality
276,4842,"महेन्द्र ज्योती माध्यमिक विद्यालय, शिशाघाट, तनहुँ",Chandra Jyoti Primary School,महेन्द्र ज्योती मावि,तनहुँँ,46,Tanahun,4,Gandaki,754,Dadhiban,Rishing Rural Municipality
120,42261,"कृष्ण माध्यमिक विद्यालय घिरिङ, तनहुँ",Krishna Pra V,कृष्ण मावि,तनहुँँ,46,Tanahun,4,Gandaki,754,"Rishing, Najung",Rishing Rural Municipality
265,42261,"कृष्ण उ॰ माध्यमिक विधालय, गजरकोट तनहुँ",Krishna Pra V,कृष्ण मावि,तनहुँँ,46,Tanahun,4,Gandaki,754,"Rishing, Najung",Rishing Rural Municipality
125,42293,कुस्मावती प्राथमिक विद्यालय तनहुँ,Kushmawati Basic School,कुस्मावती प्रावि,तनहुँँ,46,Tanahun,4,Gandaki,755,Seratar,Shuklagandaki Municipality
408,42293,"कुस्मावति प्रा॰ वी॰, तनहु",Kushmawati Basic School,कुस्मावति प्रावि,तनहुँ,46,Tanahun,4,Gandaki,755,Seratar,Shuklagandaki Municipality
126,42255,"कृष्ण गण्डकी प्राथमिक विद्यालय, बेलस्वाँरा, तनहुँ",Krishna Ganga Adharbhut Vidyalaya,कृष्ण गण्डकी प्रावि,तनहुँँ,46,Tanahun,4,Gandaki,752,Umse,Ghiring Rural Municipality
336,42255,"कृष्णगंगा निम्न माध्यमिक विधालय, राम्जाकोट -९ तनहुँ",Krishna Ganga Adharbhut Vidyalaya,कृष्णगंगा निमावि,तनहुँँ,46,Tanahun,4,Gandaki,752,Umse,Ghiring Rural Municipality
26532,42255,"कृष्ण्ागंगा प्रा बि, तनहु",Krishna Ganga Adharbhut Vidyalaya,कृष्ण्ागंगा प्रावि,तनहुँ,46,Tanahun,4,Gandaki,752,Umse,Ghiring Rural Municipality
132,53862,नवदुर्गा माध्यमिक विधालय रामपुर पाल्पा,Navadurga Pra V,नवदुर्गा मावि,पाल्पा,52,Palpa,5,Lumbini,495,Jukiya,Tansen Municipality
134,4839,"चन्द्र ज्योती माध्यमिक विद्यालय, तनहुँ",Chandra Jyoti Ma Vi,चन्द्र ज्योती मावि,तनहुँँ,46,Tanahun,4,Gandaki,752,Sundhara,Ghiring Rural Municipality
136,14762,"पोखरी प्रा॰वि॰, इलाम",Pokhari Basic School,पोखरी प्रावि,इलाम,3,Ilam,1,Koshi,245,Golbasti,Ilam Municipality
139,13006,"श्री कालिका देवी प्राथमिक विद्यालय, आमचोक, रातमाटे।इलाम",Kalika Devi Basic School,श्री कालिका देवी प्रावि,इलाम,3,Ilam,1,Koshi,243,Singalapa,Deumai Municipality
10176,13006,"मालीका देवि प्रा॰ वि ॰, इलाम",Kalika Devi Basic School,मालीका देवि प्रावि,इलाम,3,Ilam,1,Koshi,243,Singalapa,Deumai Municipality
140,16975,सुभद्रा प्राथमिक विधालय फाकफोक इलाम,Subhadra Basic School,सुभद्रा प्रावि,इलाम,3,Ilam,1,Koshi,244,Saptin,Phakphokthum Rural Municipality
149,16646,"सिद्देश्वरी प्रा॰वि॰, बरबोटे, इलाम",Siddheshwari Basic School,सिद्देश्वरी प्रावि,इलाम,3,Ilam,1,Koshi,245,Ilam Municipality,Ilam Municipality
153,32742,"जनप्रभात माध्यमिक विद्यालय, काठमाडौं",Jana Prabhat Ma V,जनप्रभात मावि,काठमाडौं,23,Kathmandu,3,Bagamati,333,Kalimati,Kathmandu Metropolitan City
949,32742,"जन प्रभात माध्यमिक विद्यालय, काठमाडौं",Jana Prabhat Ma V,जन प्रभात मावि,काठमाडौं,23,Kathmandu,3,Bagamati,333,Kalimati,Kathmandu Metropolitan City
11548,32742,"जन प्रभात माध्यमिक विद्यालय, कालिमाटी काठमाडौं",Jana Prabhat Ma V,जन प्रभात मावि,काठमाडौं,23,Kathmandu,3,Bagamati,333,Kalimati,Kathmandu Metropolitan City
170,14869,"पूर्णस्मारक माध्यमिक विद्यालय, इलाम",Punya Smarika Basic School,पूर्णस्मारक मावि,इलाम,3,Ilam,1,Koshi,251,Tinghare,Suryodaya Municipality
22790,14869,"पुर्णस्मारक माध्यमिक विद्यालय, इलाम न॰पा॰, इलाम",Punya Smarika Basic School,पुर्णस्मारक मावि,इलाम,3,Ilam,1,Koshi,251,Tinghare,Suryodaya Municipality
172,15386,"सरस्वती उ॰ माध्यमिक विद्यालय, वतासे, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
554,15386,"सरस्वती उ॰ माध्यमिक विद्यालय, ल्क्ष्मीपुर इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
1058,15386,"सरस्वती माध्यमिक विद्यालय, सोयाङ, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
19122,15386,"सरस्वती माध्यमिक विद्यालय सू॰न॰पा॰, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
19129,15386,"सरस्वती निम्न माध्यमिक विधालय बाझो, इलाम",Saraswati Basic School,सरस्वती निमावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
19136,15386,"सरस्वती मा॰वि॰, सुलुबुङ, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
22061,15386,"सरस्वती माध्यमिक विद्यालय, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
22381,15386,"सरस्वती माध्यमिक विद्यालय रोङ गा॰पा॰, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
22795,15386,"सरस्वती माध्यमिक विद्यालय सन्दकपुर, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
25376,15386,"सरस्वती माध्यमिक विद्यालय भालुटार, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
25689,15386,"सरस्वती मा॰वि॰, लक्ष्मीपुर, इलाम",Saraswati Basic School,सरस्वती मावि,इलाम,3,Ilam,1,Koshi,247,Maijogmai,Maijogmai Rural Municipality
191,12637,"जनता माध्यमिक विद्यालय माई नगरपालिका, इलाम",Janata Basic School,जनता मावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
521,12637,"जनक माध्यमिक विद्यालय, श्रीअन्तु, इलाम",Janata Basic School,जनक मावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
11587,12637,"जनता माध्यमिक विद्यालय, चुलाचुली, इलाम",Janata Basic School,जनता मावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
12915,12637,"जनता नि मा वि, इलाम",Janata Basic School,जनता निमावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
17994,12637,"जनक मा॰वि॰, इलाम",Janata Basic School,जनक मावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
19084,12637,"जनक नि॰मा॰वि॰, इलाम",Janata Basic School,जनक निमावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
19144,12637,"जनता निम्न माध्यमिक विधालय, साङ्गरुम्बा -९ इलाम",Janata Basic School,जनता निमावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
19616,12637,"जनता माध्यमिक विद्यालय, इलाम",Janata Basic School,जनता मावि,इलाम,3,Ilam,1,Koshi,243,Barbote,Deumai Municipality
197,16606,"सिद्धदेउमाई निम्न माध्यमिक विधालय चयैता, इलाम",Siddhadevi Basic School,सिद्धदेउमाई निमावि,इलाम,3,Ilam,1,Koshi,251,Suryodaya Mu,Suryodaya Municipality
203,16573,"सिंहदेवी माध्यमिक विद्यालय, इलाम",Siddha Devi Basic School,सिंहदेवी मावि,इलाम,3,Ilam,1,Koshi,245,Ramite,Ilam Municipality
14059,16573,"सिंहदेवी माध्यमिक विद्यालय, फाकफोकथुम, इलाम",Siddha Devi Basic School,सिंहदेवी मावि,इलाम,3,Ilam,1,Koshi,245,Ramite,Ilam Municipality
