school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
3441,55174,sikhara,shikhar,pravi,pravi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
3526,24422,keshvara gariva,keshwar gariv,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
3555,377,adharabhuta shiksha,adharbhut sikshya,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
3609,36178,araniko,araniko,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
3755,43649,sharada ramaniya damda,sarada ramaniya danda,pravi,pravi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
3877,15997,bhanu,bhanu,pravi,pravi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
3888,16449,siddhadevi,siddha devi,nimavi,nimavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
3994,55266,ardasha,adarsha,avi,avi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
4085,36213,balamandira,bal mandir,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
4119,36765,ratna jyoti,ratna jyoti,nimavi,nimavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
4373,63156,jayanti,jayanti u,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
4481,36781,samudra,samundra,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
4670,33247,kalikasharana,kalikasaran,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
4684,43946,karmada,karmada,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
4748,21382,janata,janata,avi,avi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
4821,73321,rashtriya,rastriya,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
4978,6827,ganesha,ganesh,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
5009,63312,pashupati,pashupati,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
5061,35707,sarasvati,saraswati,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
5181,37584,triveni,triveni,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
